Nodes Removed,Fraction of Nodes Removed,Core Proportion
417,0.019672595178563006,0.9751379912251734
418,0.019719771665801765,0.9750908147379346
419,0.019766948153040524,0.9750436382506958
420,0.019814124640279283,0.9749492852762184
421,0.019861301127518046,0.9749021087889795
422,0.019908477614756805,0.9748549323017408
423,0.019955654101995565,0.9748077558145021
424,0.020002830589234327,0.9747605793272633
425,0.020050007076473086,0.9747134028400245
426,0.020097183563711846,0.9746662263527858
427,0.020144360050950605,0.974619049865547
428,0.020191536538189368,0.9745718733783083
429,0.020238713025428127,0.9745246968910695
430,0.020285889512666886,0.9744775204038307
431,0.02033306599990565,0.974430343916592
432,0.020380242487144408,0.9743831674293532
433,0.020427418974383167,0.9742888144548757
434,0.020474595461621926,0.974241637967637
435,0.02052177194886069,0.9741472849931594
436,0.02056894843609945,0.9740529320186819
437,0.020616124923338208,0.9740057555314431
438,0.020663301410576967,0.9739585790442044
439,0.02071047789781573,0.9736755201207719
440,0.02075765438505449,0.973628343633533
441,0.020804830872293248,0.9735811671462943
442,0.02085200735953201,0.9735339906590555
443,0.02089918384677077,0.9734868141718168
444,0.02094636033400953,0.973439637684578
445,0.02099353682124829,0.9733924611973392
446,0.02104071330848705,0.9733452847101005
447,0.02108788979572581,0.9732981082228618
448,0.02113506628296457,0.9732509317356229
449,0.021182242770203332,0.9732037552483842
450,0.02122941925744209,0.9731565787611455
451,0.02127659574468085,0.9731094022739066
452,0.02132377223191961,0.9730622257866679
453,0.021370948719158372,0.9730150492994292
454,0.02141812520639713,0.9729678728121904
455,0.02146530169363589,0.9729206963249516
456,0.021512478180874654,0.9728735198377129
457,0.021559654668113413,0.9728263433504741
458,0.021606831155352172,0.9728263433504741
459,0.02165400764259093,0.9727791668632354
460,0.021701184129829694,0.9727319903759966
461,0.021748360617068453,0.9726848138887578
462,0.021795537104307212,0.9726376374015191
463,0.021842713591545975,0.9725432844270415
464,0.021889890078784734,0.9724489314525641
465,0.021937066566023494,0.9724017549653253
466,0.021984243053262253,0.9723545784780865
467,0.022031419540501015,0.9723074019908478
468,0.022078596027739775,0.972260225503609
469,0.022125772514978534,0.9722130490163703
470,0.022172949002217297,0.9721658725291314
471,0.022220125489456056,0.9713166957588338
472,0.022267301976694815,0.971269519271595
473,0.022314478463933574,0.9712223427843563
474,0.022361654951172337,0.9711751662971175
475,0.022408831438411096,0.9711279898098788
476,0.022456007925649855,0.97108081332264
477,0.022503184412888615,0.9710336368354012
478,0.022550360900127377,0.9710336368354012
479,0.022597537387366137,0.9709864603481625
480,0.022644713874604896,0.9709864603481625
481,0.02269189036184366,0.9709392838609238
482,0.022739066849082418,0.9708921073736849
483,0.022786243336321177,0.9708449308864462
