Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
227,0.014107264930706607,0.7996880243614447,0.15062612609805393
228,0.01416941147225157,0.7986936796967251,0.15223996526799155
229,0.014231558013796532,0.7915704431048413,0.1537317697383185
230,0.014293704555341496,0.7910322540550618,0.15352789908907516
231,0.014355851096886458,0.7830924119072773,0.1579814107296461
232,0.01441799763843142,0.7829171586601207,0.15789619928267637
233,0.014480144179976385,0.7827071033496986,0.15788529956587724
234,0.014542290721521347,0.7823926418494811,0.15770775131250847
235,0.01460443726306631,0.7821278975824996,0.15770808929249283
236,0.014666583804611274,0.7819215710645703,0.15766111141050623
237,0.014728730346156236,0.7813001056491206,0.1572909702430418
238,0.014790876887701199,0.7737928034304891,0.16079440783554813
239,0.014853023429246163,0.7735641041576037,0.16072806004616558
240,0.014915169970791125,0.7732658007581876,0.1607109467696364
241,0.014977316512336088,0.7730147287303463,0.16058850757869578
242,0.015039463053881052,0.7727524703250266,0.16046360778440885
243,0.015101609595426014,0.7724317941706544,0.16028459911762638
244,0.015163756136970978,0.772129761978746,0.16016161330677578
245,0.01522590267851594,0.771391461065192,0.15969084727168562
246,0.015288049220060903,0.7711677335156302,0.15968364072008628
247,0.015350195761605867,0.7710409545708784,0.15969947953605568
248,0.01541234230315083,0.770588527748431,0.159777105031502
249,0.015474488844695792,0.7704058169162888,0.15976661957511118
250,0.015536635386240756,0.7701435585109693,0.15968363243861933
251,0.015598781927785719,0.7694462743148347,0.15937499535040747
252,0.015660928469330683,0.7692772357218322,0.159327518895004
252,0.015723075010875644,0.7689826611149091,0.159501876255336
254,0.015785221552420608,0.7685886520415138,0.1592459631582055
255,0.015847368093965572,0.7681237959107575,0.15906901529777062
255,0.015909514635510533,0.7679845876576968,0.15903362383258396
257,0.015971661177055497,0.7675619911751909,0.1589329108605707
258,0.01603380771860046,0.7667366851034738,0.1585771331841835
259,0.01609595426014542,0.7592082530607168,0.160328913484036
260,0.016158100801690386,0.7588639612205577,0.16017733365674744
261,0.01622024734323535,0.758626561431856,0.1601281814494872
262,0.01628239388478031,0.7583556025107201,0.16002858559420444
263,0.016344540426325275,0.7580088248088991,0.15983637555339134
264,0.01640668696787024,0.7577067926169907,0.15969246362450543
265,0.0164688335094152,0.7571773040830275,0.15965411001359472
266,0.016530980050960164,0.7547722329252374,0.15838068143100514
267,0.016593126592505128,0.7538611646261885,0.15925999635988372
268,0.01665527313405009,0.7528891927164254,0.1604407854389904
269,0.016717419675595053,0.7524603815797651,0.16041386907332397
270,0.016779566217140017,0.7517320241128583,0.16125405155875347
271,0.016841712758684978,0.7511727052389535,0.16145251467239755
272,0.016903859300229942,0.7510098813001056,0.16140365739708357
273,0.016966005841774906,0.7507737244422349,0.1613484073947601
274,0.017028152383319867,0.7505934994717545,0.16127972418051637
275,0.01709029892486483,0.7504020881237959,0.16118809929817593
276,0.017152445466409795,0.750153501957616,0.1610543033192863
277,0.017214592007954756,0.7499981356037536,0.1609962654778837
278,0.01727673854949972,0.7497222049592939,0.16091902241429631
279,0.017338885091044684,0.7492349760735816,0.16099348610763242
280,0.017401031632589645,0.7490249207631595,0.16096637001487915
281,0.01746317817413461,0.7485327201541235,0.16111944313674642
282,0.017525324715679573,0.7410279037971539,0.1630869358570648
283,0.017587471257224537,0.7407768317693122,0.16295072173650094
284,0.017649617798769498,0.7399552544900877,0.16297524987432216
285,0.017711764340314462,0.7388440743272636,0.16302817600974326
286,0.017773910881859426,0.7377018208936671,0.16445161541714903
287,0.017836057423404387,0.7374992231682304,0.16439565150018592
288,0.01789820396494935,0.7372630663103596,0.1643639616531498
289,0.017960350506494315,0.7368441986203466,0.16449530323049016
290,0.018022497048039276,0.7364924491952022,0.16432363493944918
291,0.01808464358958424,0.7359915480703499,0.16408999520638318
292,0.018146790131129204,0.7357553912124791,0.16409794704942846
293,0.018208936672674165,0.7355764091728295,0.1641291641670705
294,0.01827108321421913,0.7348977689391586,0.16433746541598462
295,0.018333229755764093,0.7331253495742962,0.16364442095819404
296,0.018395376297309054,0.7328419613448512,0.16361408235341846
297,0.018457522838854018,0.731144117829843,0.1656754636842695
298,0.018519669380398982,0.7306954197998884,0.1657451804397865
299,0.018581815921943943,0.7248238145547201,0.16772137324820793
300,0.018643962463488907,0.7246622335467032,0.16779693189409506
