Node ID,Longitude,Latitude,Degree Centrality
3018,1266685.93732587,263524.839553893,4.0
3019,1267012.1473102,263517.27756989,4.0
3020,1284000.0529916,201214.83129808298,3.0
3021,1284270.09804788,201211.734850079,4.0
3022,1285065.18112069,177956.930602267,3.0
3023,1272236.73854755,190997.52562362,3.0
3024,1268099.29150331,278084.4255528,3.0
3025,1289458.09030919,184049.485360503,4.0
3026,1270153.60952142,271409.267657965,4.0
3027,1270139.53048141,271622.051722184,1.0
3028,1280048.20293956,271753.218442321,3.0
3029,1278135.8892096,238063.851431817,4.0
3030,1278384.33228184,238057.62077581897,3.0
3031,1259319.14333433,216300.359185532,3.0
3032,1259297.6952063,215753.731664971,3.0
3033,1252209.55945505,239906.912041709,1.0
3034,1260477.40906352,195838.976252586,4.0
3035,1262424.31626551,266290.860228732,3.0
3036,1262441.70992953,266950.636485398,4.0
3037,1255936.66717087,237026.014246762,3.0
3038,1282578.92723015,259785.78566207,1.0
3039,1282892.02399847,259763.047230035,4.0
3040,1272515.48869184,231288.130080879,4.0
3041,1272831.22526816,231283.203552872,4.0
3042,1282181.57599774,255675.208249852,4.0
3043,1284343.12185594,210393.125899479,3.0
3044,1284653.48409627,210388.597387478,4.0
3045,1277340.81170478,261246.256511554,4.0
3046,1270252.96600153,256152.235834345,4.0
3047,1270261.07947353,256815.89593102,4.0
3048,1263409.00689052,264933.049027339,3.0
3049,1263077.48983417,264941.98662734,4.0
3050,1254236.45436913,250885.845492944,4.0
3051,1271629.54558693,205436.778886408,4.0
3052,1271625.79429093,205167.839430138,3.0
3053,1279718.06220321,205331.706246302,3.0
3054,1279795.78713129,204978.307717934,3.0
3055,1262838.33053793,197106.795197874,3.0
3056,1262822.81514591,196451.783421203,4.0
3057,1256322.14736326,203302.272964224,4.0
3058,1256304.83805124,202870.983171776,1.0
3059,1264870.27498801,195435.670268163,1.0
3060,1264466.4240436,195447.691900179,3.0
3061,1268934.14219217,256853.01957906797,3.0
3062,1268937.26353617,257117.043963328,3.0
3063,1254511.9502414,245153.289007083,4.0
3064,1270911.03160219,255709.766265884,3.0
3065,1271572.39934687,255689.39756186298,3.0
3066,1262177.76855326,248228.28158623,4.0
3067,1262926.50327402,234046.497571707,4.0
3068,1273244.35269259,276633.318223312,3.0
3069,1273352.1635087,276629.331727311,3.0
3070,1269658.20075291,189786.747510388,4.0
3071,1269976.74475324,189778.71704638,4.0
3072,1293073.73101689,181885.045486286,4.0
3073,1293067.22317688,181655.697518066,3.0
3074,1266511.34353369,169393.161313504,1.0
3075,1266505.50986968,169207.395937309,4.0
3076,1283906.35795151,276391.685199067,3.0
3077,1283771.58918336,234382.897828057,4.0
3078,1284111.44479971,234373.880100042,4.0
3079,1280983.31327651,251237.359541312,3.0
3080,1281177.71410871,251233.809653312,3.0
3081,1262957.58519405,241159.768810987,4.0
3082,1262164.44215325,241447.729515284,4.0
3083,1266203.81726138,252395.1105185,4.0
3084,1266870.36414206,252381.631158486,4.0
3085,1284617.61964823,196330.470333084,3.0
3086,1262281.98653737,265629.19917205,4.0
3087,1262095.66570517,265634.64275606,4.0
3088,1257450.34621242,187541.599476084,1.0
3089,1257097.12451605,187632.88011617996,3.0
3090,1277551.80408899,256270.422266468,4.0
3091,1277799.60312925,256263.00825046,1.0
3092,1258055.75056504,190605.529655218,3.0
3093,1283695.65203129,286402.466393322,3.0
3094,1283689.28191929,286898.288217828,3.0
3095,1267661.31499086,261385.651263699,4.0
3096,1267666.02660687,261931.700352266,4.0
3097,1271391.81669068,282503.75432533,3.0
3098,1271497.3601148,282565.401173383,1.0
3099,1283585.45670317,243796.75697368398,3.0
3100,1284080.45305568,243791.659181684,1.0
3101,1256931.40105988,187123.002867654,3.0
3102,1265166.28554831,237016.18256674698,3.0
3103,1265169.44887632,237146.13047088697,3.0
3104,1276735.89951216,205619.835270599,3.0
3105,1279248.47359474,261465.461759791,1.0
3106,1278201.96319366,206753.491463766,4.0
3107,1270270.63851354,240416.313898236,4.0
3108,1270283.70641756,240892.457642719,4.0
3109,1281044.88927658,192601.291129261,3.0
3110,1281098.86194862,192419.553593084,1.0
3111,1286140.8620178,243851.183021754,4.0
3112,1278663.27788213,227466.124252975,4.0
3113,1278984.98130646,227458.628572956,4.0
3114,1275620.33189502,260636.68684694203,3.0
3115,1275887.1548073,260630.355518922,3.0
3116,1275606.84472701,259313.115325585,4.0
3117,1267018.70142221,264178.680130556,4.0
3118,1261527.05591258,250104.573428154,4.0
3119,1262588.94717768,261255.361791566,3.0
3120,1262550.94493763,261576.890367895,3.0
3121,1262172.10154524,247962.272881955,4.0
3122,1286383.99181004,248612.786674619,1.0
3123,1286386.24409804,248942.657778963,3.0
3124,1256824.30486777,243127.43575701103,3.0
3125,1292528.42567234,189576.32146216897,3.0
3126,1292521.68256833,189377.341813967,3.0
3127,1275595.69579899,212550.522509694,4.0
3128,1275578.07800698,212124.934477255,3.0
3129,1283544.09785514,269071.497415572,3.0
3130,1283534.37971112,269539.388232052,1.0
3131,1270217.48081748,190591.386999205,1.0
3132,1271819.52683513,228170.031645685,3.0
3133,1271829.43429114,228511.303582042,5.0
3134,1277001.22412044,205320.93562229,4.0
3135,1277262.4362167,205306.993414283,3.0
3136,1264017.62705114,252433.370934531,3.0
3137,1263767.65777089,252437.435510546,3.0
3138,1279921.95218742,219844.548629165,4.0
3139,1258403.01757339,191918.061176568,4.0
3140,1257736.0628847,191934.363640577,4.0
3141,1280184.24268369,215334.67444855,4.0
3142,1280449.18706797,215329.189200535,4.0
3143,1275893.65906329,254655.670904815,3.0
3144,1275933.11896734,254654.38252081,3.0
3145,1288893.69408461,190504.521015123,4.0
3146,1288877.80602059,189889.304758489,4.0
3147,1277433.81906487,216681.316113919,4.0
3148,1255845.52233876,200747.31910561,3.0
3149,1255764.81417869,200729.806977585,4.0
3150,1284061.50169566,205201.366278172,3.0
3151,1255375.62563428,257127.692859337,3.0
3152,1255225.86377813,257130.64927534797,3.0
3153,1284283.90540789,202187.480579078,3.0
3154,1284364.18022397,202255.803587154,3.0
3155,1284020.43155162,201865.052418754,3.0
3156,1280244.73893975,257186.418811396,4.0
3157,1280898.40434842,257167.214139387,4.0
3158,1279457.51845895,190404.646903023,3.0
3159,1279604.4643151,190048.10955865696,3.0
3160,1280855.10124438,264424.048706815,4.0
3161,1255856.97641878,257266.45145148,1.0
3162,1255684.31005061,257269.87173949197,3.0
3163,1282775.51148635,235290.248676986,4.0
3164,1265680.70903684,238863.180520639,4.0
3165,1265940.60126111,238857.655272633,4.0
3166,1280238.76293975,256523.649786726,4.0
3167,1280241.70847575,256854.982779056,4.0
3168,1282980.89030255,203874.908676818,4.0
3169,1282973.82835054,203598.107396528,3.0
3170,1286683.29037035,201170.72083404698,3.0
3171,1286939.24819461,201164.655554041,5.0
3172,1258921.59888592,215501.99297671,4.0
3173,1272094.31729941,222752.440088138,4.0
3174,1272087.6030594,222446.526999831,4.0
3175,1281680.09830122,214874.476240069,3.0
3176,1254581.94057748,209280.799114347,3.0
3177,1254561.33136146,208621.151753664,4.0
3178,1263852.84458697,197740.263102531,4.0
3179,1281013.13900454,232128.687137738,4.0
3180,1281585.35737313,226951.307356447,4.0
3181,1266923.83710212,255310.941625476,4.0
3182,1280023.79417153,206305.991687298,1.0
3183,1280019.60850753,205984.869958967,3.0
3184,1281839.68166138,236853.858470589,3.0
3185,1281935.64799748,236904.482022628,1.0
3186,1282026.97817358,203908.378372848,3.0
3187,1282335.5224939,203897.52275683,4.0
3188,1263091.6197542,263130.424321488,3.0
3189,1267788.49815901,195678.986364424,3.0
3190,1267474.01092668,195688.50866842302,3.0
3191,1280003.3601875,253905.11109603904,3.0
3192,1279848.15410735,246490.10820844801,3.0
3193,1280127.10143563,246484.60068844297,3.0
3194,1281313.76831685,245014.774190933,3.0
3195,1281452.110589,245106.382319033,4.0
3196,1264869.301548,248715.700530723,3.0
3197,1264106.28567523,248450.877234459,5.0
3198,1267321.14507052,243198.469421074,4.0
3199,1267660.09777486,243190.684333071,4.0
3200,1276406.41887182,268044.033606514,3.0
3201,1275889.3641513,251339.145717412,3.0
3202,1276184.43768759,251326.469557405,4.0
3203,1276270.74987969,261281.616639599,4.0
3204,1281472.67090902,206014.619911,3.0
3205,1263521.40823463,237279.38282302,4.0
3206,1263204.36061831,237718.98659946,5.0
3207,1290695.92314246,180590.108076975,3.0
3208,1290672.08160643,180558.98481293,1.0
3209,1264928.99594808,247447.375985429,3.0
3210,1277065.85132051,236477.36906220004,3.0
3211,1264695.48465183,261589.520895913,4.0
3212,1264703.01021984,262250.327360585,4.0
3213,1269280.52497652,242311.707436174,3.0
3214,1269439.81636868,242307.355756164,4.0
3215,1285651.86067329,184966.513393447,1.0
3216,1285848.86489749,184894.55588936797,3.0
3217,1266666.65162985,261537.308735862,4.0
3218,1266995.65361419,261529.44787184903,3.0
3219,1266255.61207743,252937.436151057,4.0
3220,1266265.19934145,253203.366391316,4.0
3221,1262185.94730526,209760.058954835,4.0
3222,1260865.7062159,209782.210122854,3.0
3223,1282308.82015787,251212.327413291,4.0
3224,1282309.48716587,251881.563957974,3.0
3225,1277261.36728869,254620.236600772,4.0
3226,1277264.0293687,255283.504953459,3.0
3227,1254968.35548986,253752.869943887,4.0
3228,1273980.31352533,264002.629250377,3.0
3229,1273982.22654934,264450.981378838,1.0
3230,1275480.36037488,219307.05922061196,3.0
3231,1287213.83955489,247800.22040179404,3.0
3232,1256838.05283579,217227.974162489,4.0
3233,1256823.28681977,216898.464594141,4.0
3234,1282172.11897373,255411.345913589,4.0
3235,1258827.75946182,212189.651533321,4.0
3236,1258715.12912571,211680.527244806,4.0
3237,1276482.4977839,226558.858012035,4.0
3238,1276493.39019991,227056.831772551,4.0
3239,1263576.50391468,253249.174391374,4.0
3240,1263582.0652587,253516.27589564,4.0
3241,1272366.59429169,268691.812487185,4.0
3242,1273022.42302836,268669.616967157,3.0
3243,1256247.53104319,197389.848446175,3.0
3244,1256227.19152316,196679.855101436,3.0
3245,1280748.33081228,225651.729947105,4.0
3246,1252040.22940688,215712.52475293,3.0
3247,1263501.49290662,244669.50059057804,3.0
3248,1263381.27069849,244671.861166582,3.0
3249,1262156.14391322,235747.644773453,4.0
3250,1261826.26628089,235754.25238946098,5.0
3251,1264228.26084335,263989.22707437,1.0
3252,1273763.84018111,196521.163837284,3.0
3253,1274317.24888569,196504.124477267,1.0
3254,1270101.17195337,279121.095761865,1.0
3255,1270138.6479854,279380.951890126,4.0
3256,1282436.720126,224397.255385831,3.0
3257,1282673.33907025,224390.629401818,3.0
3258,1278730.93426621,236429.335334152,3.0
3259,1278740.25477821,236726.58211845197,3.0
3260,1278210.07141767,219118.832212418,3.0
3261,1255483.09033839,215235.118224442,4.0
3262,1277852.6407613,257256.897339478,3.0
3263,1277934.40402539,257254.454779476,4.0
3264,1277652.3402811,234109.117859766,3.0
3265,1273542.91870889,254331.979000479,4.0
3266,1283404.62207898,262408.078656748,4.0
3267,1283707.0778233,262497.830784842,4.0
3268,1285657.7028493,246838.458544806,3.0
3269,1285439.60979307,247100.751985073,4.0
3270,1254688.92195359,190774.244919389,1.0
3271,1278789.80549826,220681.75919002303,3.0
3272,1278782.88428226,220328.272405654,4.0
3273,1279691.84671518,269779.916616291,4.0
3274,1279700.3269712,270445.822728977,4.0
3275,1266165.97412534,238750.444200531,4.0
3276,1270718.719602,253004.13061511502,3.0
3277,1270963.90385824,253162.545335278,3.0
3278,1277853.7916733,213639.284430817,1.0
3279,1279327.82149881,228301.178717822,4.0
3280,1279363.07570685,228726.470174253,4.0
3281,1265408.50910056,247036.75934501,3.0
3282,1258207.00682119,248580.807730585,4.0
3283,1258212.56682119,248846.150066867,4.0
3284,1259487.08823051,207826.239304855,3.0
3285,1259172.72471018,207830.64090485903,3.0
3286,1281811.47500536,194619.852347329,4.0
3287,1282086.40198164,194613.92652332797,3.0
3288,1275749.08357514,281500.773396298,3.0
3289,1275755.63442315,281884.200468689,3.0
3290,1268131.22219135,271778.582538351,3.0
3291,1268133.24484736,272429.309259012,5.0
3292,1285183.32716881,282426.838805243,3.0
3293,1285514.34028915,282807.573589638,3.0
3294,1271750.30878706,275893.50311856,3.0
3295,1282327.84735788,186455.850610971,3.0
3296,1282317.06911787,186215.899378732,3.0
3297,1263359.95185046,189784.248182386,3.0
3298,1263346.57393046,189253.011381835,4.0
3299,1274737.87205411,278901.950225636,3.0
3300,1275055.26443844,278889.86587362,3.0
3301,1284316.48671992,179777.958508134,1.0
3302,1279749.92530724,284350.263127223,3.0
3303,1270754.45777804,275384.714446038,4.0
3304,1282459.07276602,228803.13571034404,3.0
3305,1282745.18444632,229207.328478754,3.0
3306,1286382.77459404,192618.607673287,3.0
3307,1286647.69958632,192611.00466527,4.0
3308,1263880.903595,233707.778147355,4.0
3309,1263563.93207467,233715.145891368,4.0
3310,1280296.2959318,201970.587650865,4.0
3311,1280596.09228411,201965.691970855,4.0
3312,1283910.7132795,203582.908932507,4.0
3313,1284310.72953592,203576.599876508,1.0
3314,1281211.61234875,193580.482042268,3.0
3315,1281197.77510072,192977.818873659,3.0
3316,1276249.36210366,256640.882810846,4.0
3317,1279420.67993091,246508.908656463,3.0
3318,1279424.85573891,246780.895984754,3.0
3319,1268207.82340743,244105.487982005,4.0
3320,1276211.69323963,234147.90256381,3.0
3321,1274257.87333362,247417.367793396,3.0
3322,1254509.6040654,246298.53835225097,3.0
3323,1271730.43448304,220907.291222259,5.0
3324,1281075.5358686,207944.288008973,4.0
3325,1281062.02770859,207181.7930962,4.0
3326,1274335.16318971,207588.59053660897,3.0
3327,1274328.12184569,207311.580936328,3.0
3328,1277121.63858455,266751.1310132,3.0
3329,1257030.72073998,202613.424643517,4.0
3330,1257011.80509196,201944.012546837,4.0
3331,1282992.98707058,228650.083486184,3.0
3332,1283034.30489461,229138.401438683,3.0
3333,1273463.6783888,248505.108402506,3.0
3334,1273469.76958881,248765.363506779,4.0
3335,1272413.80677174,275167.893389821,3.0
3336,1283414.289087,178609.74295493998,3.0
3337,1283398.81203099,177847.174634159,4.0
3338,1276701.02655213,217872.293075144,4.0
3339,1276780.32101621,217570.784786835,3.0
3340,1276575.74469599,284495.567319363,3.0
3341,1276801.78655224,284420.183255285,3.0
3342,1277111.94994454,214883.23995208702,3.0
3343,1277120.24754456,214740.578191936,3.0
3344,1272732.33272406,276797.859279484,1.0
3345,1288522.44717222,181975.54231838897,3.0
3346,1254860.40880176,248654.756722659,4.0
3347,1254671.40560156,248471.340466484,3.0
3348,1269800.73227306,204640.897605598,4.0
3349,1282833.50547041,250540.403252602,4.0
3350,1283164.20787074,250534.170292586,4.0
3351,1277032.61285646,269867.588360384,3.0
3352,1277364.0111288,269856.405320376,4.0
3353,1267325.54532653,264832.987523228,3.0
3354,1267427.40043063,264830.595459223,1.0
3355,1260572.03421561,199812.521408647,4.0
3356,1260235.15696727,199821.340992659,4.0
3357,1270832.98315412,249145.917171165,3.0
3358,1279351.36249083,216064.75995329,3.0
3359,1268373.15838359,267127.396613583,4.0
3360,1283066.21689464,207725.092872754,3.0
3361,1274337.59198971,215468.80116868,1.0
3362,1258490.43242148,196298.40870104698,3.0
3363,1275829.96370323,223339.795224741,3.0
3364,1275836.55288725,223646.133529052,4.0
3365,1265377.11121254,245768.318639711,4.0
3366,1258389.15830937,215149.81262435,4.0
3367,1258375.63178135,214795.942223996,3.0
3368,1284742.53606436,263459.888257831,1.0
3369,1283926.87827152,265007.601347417,3.0
3370,1282375.72191794,271032.154249579,4.0
3371,1282367.89382192,271688.008906245,3.0
3372,1292027.54055183,188493.83838905403,3.0
3373,1292123.44026391,188200.317940757,3.0
3374,1262150.22301723,234862.35190855,4.0
3375,1269055.33419229,178520.579754844,4.0
3376,1268726.80331196,178523.465258852,3.0
3377,1259168.09539817,190553.002231166,4.0
3378,1258865.97629386,190580.928695202,4.0
3379,1282079.97151764,224730.650394171,3.0
3380,1282063.55161361,225128.124698579,3.0
3381,1271823.35454713,250149.188148201,3.0
3382,1277024.92812046,269202.457095712,4.0
3383,1277355.8563128,269191.723207697,3.0
3384,1257539.2669805,250190.91544424,4.0
3385,1256910.70493186,250195.968564242,4.0
3386,1283002.60223858,204691.816453651,4.0
3387,1283667.63110326,204674.728261635,4.0
3388,1266832.72049402,250591.734836653,4.0
3389,1255791.39120272,195335.020860061,4.0
3390,1255443.18525036,195349.144188076,3.0
3391,1266328.6785735,270282.59668082,3.0
3392,1277512.83500096,237289.114471033,4.0
3393,1277938.61298539,237278.521639019,4.0
3394,1280197.82405971,216043.301649272,3.0
3395,1284155.73215976,250515.680820569,4.0
3396,1262560.53648965,193141.192889825,3.0
3397,1273950.68984531,263341.948481709,3.0
3398,1256026.03510696,196817.72588558504,3.0
3399,1273076.45701241,275474.024334133,4.0
3400,1277939.23602539,285240.317784131,1.0
3401,1278243.85253771,285055.071767941,3.0
3402,1292133.76634392,182675.283695102,3.0
3403,1278873.37394635,256894.665147096,4.0
3404,1279557.56057104,256874.852539077,4.0
3405,1280445.29631595,230907.70921649,4.0
3406,1280003.67020351,253574.143223703,1.0
3407,1266370.43831755,242471.499116331,3.0
3408,1283104.33529468,237084.61091882,3.0
3409,1283114.9110387,237512.840743259,1.0
3410,1255299.72355421,237783.450087532,4.0
3411,1255320.33309023,238526.701224297,4.0
3412,1278850.20204233,212653.237517804,3.0
3413,1278965.12146644,212649.75034979,3.0
3414,1282039.1930856,213488.374990657,3.0
3415,1282176.88076574,213551.945742726,3.0
3416,1256442.34992339,194458.174203172,5.0
3417,1256294.11689922,194460.077115163,3.0
3418,1278375.80012184,254073.59858422,4.0
3419,1278300.92786576,254331.08920848402,3.0
3420,1276581.739704,213258.804878414,4.0
3421,1273261.45304461,200852.289345711,4.0
3422,1267618.54705483,257863.91942009298,3.0
3423,1267622.56734283,258208.915772453,4.0
3424,1279247.47026673,202688.402819589,3.0
3425,1279241.07333873,202338.594819233,4.0
3426,1281499.42278104,192973.922233641,5.0
3427,1281486.95730902,192434.161529094,3.0
3428,1276031.96395944,233535.861795187,4.0
3429,1269312.60401656,260813.304255113,4.0
3430,1269318.35467257,261488.049663812,4.0
3431,1275194.63032658,232742.357474372,4.0
3432,1275692.68703109,232727.63574635997,3.0
3433,1283594.94943918,201219.477250099,4.0
3434,1283591.74604718,200894.94348976001,3.0
3435,1268533.40836777,208718.422601774,4.0
3436,1267389.97790259,207955.081608996,1.0
3437,1283103.91795067,234841.374244526,4.0
3438,1279983.84249149,249270.663347289,4.0
3439,1280243.80095576,249266.484851286,4.0
3440,1274436.8269978,282578.039637402,3.0
3441,1275102.86635849,282553.951125383,4.0
3442,1270794.43339407,283687.743766546,3.0
3443,1271119.85528241,283682.634838536,3.0
3444,1277132.64575256,176795.822057083,3.0
3445,1277778.41714522,176785.026153073,1.0
3446,1263108.61380221,194467.896315172,4.0
3447,1263091.79818618,193799.9038665,4.0
3448,1266183.60695736,193722.966330409,4.0
3449,1276130.40664755,225713.401691169,4.0
3450,1276452.33810388,225705.164187163,4.0
3451,1285880.88844952,209510.378378585,4.0
3452,1286257.36473791,209506.797002584,3.0
3453,1271191.05861048,198681.394431487,4.0
3454,1271692.51461099,198665.97286348,3.0
3455,1253747.08361661,245167.68823909797,3.0
3456,1253497.83606437,245171.672495097,3.0
3457,1276650.54962407,212878.526478037,4.0
3458,1273820.89976518,223383.014616787,4.0
3459,1273823.52805318,223532.632792935,1.0
3460,1265421.58391657,231531.389729127,4.0
3461,1265429.61898859,231849.317281455,4.0
3462,1268029.66366325,244629.673582539,4.0
3463,1264892.08759603,243133.15166100897,3.0
3464,1263156.18129025,196445.444861203,4.0
3465,1263749.05969086,251623.746549711,4.0
3466,1263758.84938687,252049.849398136,4.0
3467,1267024.07415822,243932.198637828,4.0
3468,1279239.15269873,250274.409652323,1.0
3469,1279239.80722673,250605.977908671,4.0
3470,1251634.22761446,240583.518954396,4.0
3471,1251649.56323047,241248.36049108198,3.0
3472,1271344.91454664,225178.129178628,4.0
3473,1271191.60222648,225443.078426898,4.0
3474,1263519.69239463,197747.489470541,3.0
3475,1260206.11895123,198490.48998329,4.0
3476,1260189.33418322,197825.142526612,4.0
3477,1258574.41878957,209816.024074897,4.0
3478,1266916.4966221,235251.971876934,1.0
3479,1263647.13175476,187922.269300476,4.0
3480,1270207.11832148,286706.395225629,3.0
3481,1270478.78507376,286667.293593585,4.0
3482,1292626.67386444,187287.355891824,4.0
3483,1283561.79270315,255268.04338543102,3.0
3484,1283650.79974324,255524.32927370103,3.0
3485,1271009.2577783,213110.462990269,4.0
3486,1271239.26385853,213105.740878269,4.0
3487,1263078.30378617,249672.608051702,4.0
3488,1262823.90340191,249677.684467718,3.0
3489,1278406.70821787,209899.89761097697,3.0
3490,1258686.04618168,203200.881476119,4.0
3491,1258662.89469366,202535.753219441,4.0
3492,1265395.47210854,246552.64676851,4.0
3493,1271686.98245099,236396.674342111,3.0
3494,1271864.44830717,236393.157286108,4.0
3495,1264996.87377214,259595.272253871,4.0
3496,1265879.94026904,194401.10341911,4.0
3497,1265869.21950103,193732.255674422,4.0
3498,1277787.15461724,255931.430202112,4.0
3499,1277243.78533669,251979.005366072,4.0
3500,1277247.14591269,252633.549622744,4.0
3501,1264348.22289148,246318.266992271,4.0
3502,1264062.04330719,246311.148592263,4.0
3503,1279908.9443794,219424.253844738,4.0
3504,1274146.53003751,235499.147877201,4.0
3505,1274406.29624577,235496.094757184,4.0
3506,1266010.12606117,234962.005924642,4.0
3507,1274559.83435793,252520.836278617,3.0
3508,1274590.39794196,252712.949430823,4.0
3509,1265101.71940425,234672.166628346,3.0
3510,1265105.09764425,234804.705060482,3.0
3511,1281726.00569327,283128.495189965,3.0
3512,1284284.5793279,182898.862319335,3.0
3513,1269815.37003307,286910.384281844,1.0
3514,1270013.17611328,286860.744345784,3.0
3515,1276456.77835988,285928.25436084,4.0
3516,1276222.87429564,286166.312281072,3.0
3517,1283002.64684658,180527.199788898,3.0
3518,1273545.18514089,254596.707128748,4.0
3519,1259419.31671043,250409.58757245503,3.0
3520,1259430.11690244,251037.119797111,3.0
3521,1285261.68992089,209519.747402593,4.0
3522,1285571.48326521,209515.406858593,4.0
3523,1266004.89111717,242307.13950017103,3.0
3524,1266007.75070117,242480.597164348,4.0
3525,1258442.67690143,187909.336564466,4.0
3526,1258028.503525,187924.266036481,3.0
3527,1283162.09990273,259670.134653941,3.0
3528,1283522.74521512,263121.305217475,4.0
3529,1278190.75423364,255256.146745428,3.0
3530,1251762.90191859,214706.660623908,4.0
3531,1251441.25423826,214719.58580792,4.0
3532,1271485.67448278,241398.093099236,4.0
3533,1271614.78315492,241394.434347227,3.0
3534,1282276.14796583,261766.363072097,4.0
3535,1282605.82412617,261754.665280074,4.0
3536,1284952.63769658,260619.444734916,4.0
3537,1285220.78611284,260699.913086995,3.0
3538,1252749.7601596,212171.154189304,3.0
3539,1270399.93547367,180473.775660843,4.0
3540,1270722.989298,180469.400044844,4.0
3541,1273766.19941312,281287.056660086,3.0
3542,1274029.93246938,281278.547796071,1.0
3543,1281748.25830129,276337.718095019,3.0
3544,1282023.42271757,275826.998670489,3.0
3545,1276054.94219947,274767.653005406,4.0
3546,1276054.19813547,275644.975438297,4.0
3547,1284609.09996822,201860.399874747,4.0
3548,1284694.30944031,201859.951362744,3.0
3549,1274142.87422951,223375.865048781,3.0
3550,1274468.18949383,223368.697112769,4.0
3551,1281722.71794927,207167.584776178,3.0
3552,1281895.08473344,207163.45978418,4.0
3553,1282183.53887774,224581.124122009,3.0
3554,1282465.08358203,224735.306202173,4.0
3555,1283888.36780749,236480.379558206,4.0
3556,1283902.59257551,237062.173990801,3.0
3557,1264374.7343155,262259.440192595,4.0
3558,1274220.41310959,228385.005277917,4.0
3559,1274542.38750991,228382.364573911,4.0
3560,1278139.5945536,230584.764320165,3.0
3561,1278457.97612192,230576.599008158,3.0
3562,1281719.36006126,224424.450585857,1.0
3563,1264150.06609127,247210.736369193,1.0
3564,1264246.39530738,247413.689009398,3.0
3565,1266073.89790124,249247.424499273,4.0
3566,1277524.42290497,253951.901688084,4.0
3567,1277526.44882497,254613.757944763,4.0
3568,1265454.00081261,238340.653032109,4.0
3569,1280723.86662024,210555.522571653,3.0
3570,1280852.70854038,210202.421899289,4.0
3571,1278755.39615422,285720.48776862,3.0
3572,1279085.57625057,285711.834200606,4.0
3573,1264963.29380411,282326.273045152,1.0
3574,1292154.41952795,181741.212462142,3.0
3575,1292790.85069661,181700.352622107,3.0
3576,1269260.9115365,172948.786149144,3.0
3577,1269251.5981925,172610.854372799,4.0
3578,1267956.95812717,173281.127973482,4.0
3579,1267300.06308649,173285.975397483,4.0
3580,1262245.42263332,238530.035560295,3.0
3581,1261915.04528898,238535.540776297,3.0
3582,1263460.79812257,195130.72434786,4.0
3583,1263125.49239422,195136.195835859,4.0
3584,1270058.59102532,245670.446127608,4.0
3585,1279366.06943485,269251.691591755,3.0
3586,1279688.83423519,269500.994888008,3.0
3587,1266819.00075001,241775.055915624,4.0
3588,1266982.13521418,241771.47261962297,7.0
3589,1269478.13323273,243644.99050954,3.0
3590,1257835.6453488,214123.669647306,3.0
3591,1257711.52682067,214123.556815311,1.0
3592,1273896.93310925,226842.522460327,4.0
3593,1274153.44504552,226839.424412325,3.0
3594,1271680.91486698,267385.530949846,3.0
3595,1254205.89507309,207831.86759285597,3.0
3596,1281025.12978855,269738.468168259,4.0
3597,1281023.70034856,270404.786760941,4.0
3598,1268199.81585541,286047.786968961,3.0
3599,1268202.66135943,286377.8158333,3.0
3600,1269093.68580833,272260.590794832,3.0
3601,1273108.81067644,283765.805654615,3.0
3602,1273896.36126925,190958.284855589,4.0
3603,1282193.36140575,276954.437007651,1.0
3604,1279381.36108287,271773.585546345,4.0
3605,1279714.14917921,271763.913290337,4.0
3606,1254720.26051362,203361.620612279,4.0
3607,1276371.30411978,279811.119954571,3.0
3608,1277770.61368921,279727.846482486,3.0
3609,1267601.60382281,256094.570938289,4.0
3610,1268261.46372749,256078.65234626798,3.0
3611,1256628.00073957,201117.412865981,4.0
3612,1255877.6029788,201066.160961941,4.0
3613,1267747.50609496,270327.603144854,3.0
3614,1268412.08215964,270314.129416838,3.0
3615,1263770.30865088,234391.03235605397,3.0
3616,1283149.65017472,248545.090610549,3.0
3617,1283480.29715107,248538.847858548,4.0
3618,1287318.396099,253028.600375146,3.0
3619,1287573.57830726,253039.291319162,3.0
3620,1284307.29747191,207815.343368843,4.0
3621,1284617.04550423,207811.210184842,4.0
3622,1250448.93174124,214089.960079268,4.0
3623,1250127.26242891,214102.586703286,4.0
3624,1283571.76415916,204945.21062991,4.0
3625,1284338.95385595,204925.498437881,4.0
3626,1285619.74035326,201196.227330074,4.0
3627,1280609.59686013,204409.346245363,4.0
3628,1280587.2868441,204187.328325137,3.0
3629,1279149.35173863,223856.700697273,4.0
3630,1279163.92159465,224551.050009981,4.0
3631,1273374.49157272,241398.162987232,3.0
3632,1260427.48035946,261043.751679346,4.0
3633,1265626.93982078,172002.107236177,4.0
3634,1272065.67691538,280664.042771444,3.0
3635,1272096.17425941,281658.505684465,1.0
3636,1283602.28243119,276203.71214287,3.0
3637,1255764.52643469,205306.822470278,4.0
3638,1255448.17507437,205319.110150293,4.0
3639,1265332.25073248,174603.148646832,4.0
3640,1268606.83537583,172952.461605147,4.0
3641,1274282.77022965,198853.514495671,4.0
3642,1274386.08760576,198854.055167675,3.0
3643,1278188.59775364,200760.781697616,3.0
3644,1278472.98168994,200753.336129621,3.0
3645,1257865.48419684,197942.569470733,4.0
3646,1257204.39267616,197989.036542788,4.0
3647,1255790.25865871,205956.386118948,3.0
3648,1280885.76921241,265084.631363496,4.0
3649,1281181.20722872,265070.945347473,4.0
3650,1252756.12527961,211971.975757107,3.0
