Source,Target,Attributes
16298.0,20472.0,{'Weight': 1.0}
16304.0,25794.0,{'Weight': 1.0}
16304.0,27880.0,{'Weight': 1.0}
16309.0,21424.0,{'Weight': 1.0}
16309.0,23979.0,{'Weight': 1.0}
16312.0,19556.0,{'Weight': 1.0}
16313.0,21004.0,{'Weight': 1.0}
16314.0,18835.0,{'Weight': 1.0}
16315.0,16316.0,{'Weight': 1.0}
16315.0,18206.0,{'Weight': 1.0}
16315.0,25673.0,{'Weight': 1.0}
16317.0,25090.0,{'Weight': 1.0}
16324.0,27064.0,{'Weight': 1.0}
16327.0,30616.0,{'Weight': 1.0}
16330.0,20938.0,{'Weight': 1.0}
16330.0,17282.0,{'Weight': 1.0}
16331.0,29871.0,{'Weight': 1.0}
16332.0,19940.0,{'Weight': 1.0}
16336.0,16337.0,{'Weight': 1.0}
16337.0,21846.0,{'Weight': 1.0}
16337.0,27900.0,{'Weight': 1.0}
16340.0,16341.0,{'Weight': 1.0}
16340.0,19049.0,{'Weight': 1.0}
16343.0,18824.0,{'Weight': 1.0}
16351.0,19353.0,{'Weight': 1.0}
16351.0,18402.0,{'Weight': 1.0}
16353.0,22799.0,{'Weight': 1.0}
16354.0,23793.0,{'Weight': 1.0}
16355.0,23682.0,{'Weight': 1.0}
16358.0,23852.0,{'Weight': 1.0}
16362.0,16363.0,{'Weight': 1.0}
16362.0,27205.0,{'Weight': 1.0}
16362.0,29144.0,{'Weight': 1.0}
16362.0,27204.0,{'Weight': 1.0}
16365.0,28048.0,{'Weight': 1.0}
16365.0,25674.0,{'Weight': 1.0}
16373.0,32516.0,{'Weight': 1.0}
16373.0,29145.0,{'Weight': 1.0}
16374.0,17091.0,{'Weight': 1.0}
16382.0,25148.0,{'Weight': 1.0}
16382.0,16799.0,{'Weight': 1.0}
16386.0,27976.0,{'Weight': 1.0}
16390.0,17007.0,{'Weight': 1.0}
16398.0,21891.0,{'Weight': 1.0}
16401.0,21347.0,{'Weight': 1.0}
16402.0,21276.0,{'Weight': 1.0}
16402.0,19380.0,{'Weight': 1.0}
16404.0,18367.0,{'Weight': 1.0}
16404.0,18900.0,{'Weight': 1.0}
16405.0,18170.0,{'Weight': 1.0}
16408.0,20099.0,{'Weight': 1.0}
16411.0,18446.0,{'Weight': 1.0}
16412.0,21580.0,{'Weight': 1.0}
16412.0,20373.0,{'Weight': 1.0}
16412.0,22203.0,{'Weight': 1.0}
16415.0,24995.0,{'Weight': 1.0}
16417.0,26048.0,{'Weight': 1.0}
16417.0,19635.0,{'Weight': 1.0}
16417.0,20339.0,{'Weight': 1.0}
3263.0,32219.0,{'Weight': 1.0}
3263.0,28272.0,{'Weight': 1.0}
16427.0,27081.0,{'Weight': 1.0}
16429.0,17422.0,{'Weight': 1.0}
16429.0,26842.0,{'Weight': 1.0}
16433.0,27872.0,{'Weight': 1.0}
16434.0,17124.0,{'Weight': 1.0}
16438.0,18220.0,{'Weight': 1.0}
16442.0,16443.0,{'Weight': 1.0}
16442.0,30924.0,{'Weight': 1.0}
16447.0,22420.0,{'Weight': 1.0}
16448.0,16449.0,{'Weight': 1.0}
16449.0,21693.0,{'Weight': 1.0}
16449.0,19159.0,{'Weight': 1.0}
16451.0,20087.0,{'Weight': 1.0}
16453.0,24676.0,{'Weight': 1.0}
16453.0,20061.0,{'Weight': 1.0}
16459.0,32389.0,{'Weight': 1.0}
16461.0,31920.0,{'Weight': 1.0}
16462.0,28687.0,{'Weight': 1.0}
16462.0,29282.0,{'Weight': 1.0}
16463.0,17216.0,{'Weight': 1.0}
16470.0,19463.0,{'Weight': 1.0}
16475.0,21083.0,{'Weight': 1.0}
16475.0,21454.0,{'Weight': 1.0}
16478.0,18209.0,{'Weight': 1.0}
16478.0,17579.0,{'Weight': 1.0}
16480.0,28528.0,{'Weight': 1.0}
16480.0,22630.0,{'Weight': 1.0}
16485.0,20422.0,{'Weight': 1.0}
16488.0,22334.0,{'Weight': 1.0}
16502.0,21418.0,{'Weight': 1.0}
16502.0,22391.0,{'Weight': 1.0}
16502.0,29074.0,{'Weight': 1.0}
16503.0,27709.0,{'Weight': 1.0}
16503.0,17662.0,{'Weight': 1.0}
16503.0,23566.0,{'Weight': 1.0}
16505.0,26887.0,{'Weight': 1.0}
16505.0,31127.0,{'Weight': 1.0}
16505.0,19356.0,{'Weight': 1.0}
16506.0,18444.0,{'Weight': 1.0}
16506.0,32578.0,{'Weight': 1.0}
16507.0,26575.0,{'Weight': 1.0}
16512.0,31044.0,{'Weight': 1.0}
16513.0,22277.0,{'Weight': 1.0}
16515.0,22768.0,{'Weight': 1.0}
16515.0,26713.0,{'Weight': 1.0}
16515.0,31642.0,{'Weight': 1.0}
16520.0,20264.0,{'Weight': 1.0}
16520.0,29781.0,{'Weight': 1.0}
16522.0,22059.0,{'Weight': 1.0}
16526.0,24086.0,{'Weight': 1.0}
16526.0,23885.0,{'Weight': 1.0}
16535.0,17640.0,{'Weight': 1.0}
16536.0,16537.0,{'Weight': 1.0}
16536.0,20697.0,{'Weight': 1.0}
16537.0,30436.0,{'Weight': 1.0}
16539.0,20118.0,{'Weight': 1.0}
16539.0,21771.0,{'Weight': 1.0}
16545.0,24950.0,{'Weight': 1.0}
16546.0,16824.0,{'Weight': 1.0}
16546.0,19665.0,{'Weight': 1.0}
16546.0,25147.0,{'Weight': 1.0}
16549.0,18196.0,{'Weight': 1.0}
16549.0,25399.0,{'Weight': 1.0}
16553.0,29829.0,{'Weight': 1.0}
16553.0,30566.0,{'Weight': 1.0}
16553.0,31288.0,{'Weight': 1.0}
16563.0,20011.0,{'Weight': 1.0}
16564.0,21559.0,{'Weight': 1.0}
16565.0,29882.0,{'Weight': 1.0}
16572.0,27295.0,{'Weight': 1.0}
16573.0,21035.0,{'Weight': 1.0}
16573.0,17655.0,{'Weight': 1.0}
16574.0,25238.0,{'Weight': 1.0}
16574.0,20421.0,{'Weight': 1.0}
16574.0,28736.0,{'Weight': 1.0}
16586.0,21430.0,{'Weight': 1.0}
16587.0,18635.0,{'Weight': 1.0}
16587.0,16911.0,{'Weight': 1.0}
16589.0,26265.0,{'Weight': 1.0}
16590.0,26620.0,{'Weight': 1.0}
16590.0,20127.0,{'Weight': 1.0}
16591.0,22786.0,{'Weight': 1.0}
16595.0,16596.0,{'Weight': 1.0}
16595.0,18682.0,{'Weight': 1.0}
16602.0,26135.0,{'Weight': 1.0}
16603.0,31230.0,{'Weight': 1.0}
16603.0,31503.0,{'Weight': 1.0}
16607.0,17279.0,{'Weight': 1.0}
16609.0,23393.0,{'Weight': 1.0}
16613.0,24358.0,{'Weight': 1.0}
16621.0,24983.0,{'Weight': 1.0}
16622.0,30528.0,{'Weight': 1.0}
16629.0,30035.0,{'Weight': 1.0}
16630.0,22009.0,{'Weight': 1.0}
16630.0,24063.0,{'Weight': 1.0}
16635.0,24201.0,{'Weight': 1.0}
16635.0,27022.0,{'Weight': 1.0}
16635.0,24435.0,{'Weight': 1.0}
16635.0,27172.0,{'Weight': 1.0}
16637.0,22686.0,{'Weight': 1.0}
16640.0,23686.0,{'Weight': 1.0}
16641.0,16825.0,{'Weight': 1.0}
16642.0,27952.0,{'Weight': 1.0}
16644.0,26502.0,{'Weight': 1.0}
16644.0,23664.0,{'Weight': 1.0}
16644.0,23028.0,{'Weight': 1.0}
16644.0,24177.0,{'Weight': 1.0}
16648.0,20413.0,{'Weight': 1.0}
16657.0,19191.0,{'Weight': 1.0}
16658.0,16659.0,{'Weight': 1.0}
16658.0,23242.0,{'Weight': 1.0}
16667.0,18093.0,{'Weight': 1.0}
16667.0,22078.0,{'Weight': 1.0}
16668.0,19480.0,{'Weight': 1.0}
16670.0,30280.0,{'Weight': 1.0}
16670.0,31631.0,{'Weight': 1.0}
16672.0,27498.0,{'Weight': 1.0}
16676.0,24142.0,{'Weight': 1.0}
16676.0,30537.0,{'Weight': 1.0}
16687.0,22334.0,{'Weight': 1.0}
16689.0,31108.0,{'Weight': 1.0}
16689.0,32255.0,{'Weight': 1.0}
16703.0,29445.0,{'Weight': 1.0}
16704.0,31273.0,{'Weight': 1.0}
16704.0,25151.0,{'Weight': 1.0}
16712.0,22645.0,{'Weight': 1.0}
16712.0,30989.0,{'Weight': 1.0}
16715.0,25982.0,{'Weight': 1.0}
16715.0,28574.0,{'Weight': 1.0}
16715.0,31079.0,{'Weight': 1.0}
16719.0,21317.0,{'Weight': 1.0}
16722.0,25472.0,{'Weight': 1.0}
16722.0,19239.0,{'Weight': 1.0}
3324.0,3826.0,{'Weight': 1.0}
16735.0,19362.0,{'Weight': 1.0}
16735.0,17178.0,{'Weight': 1.0}
16737.0,20245.0,{'Weight': 1.0}
16740.0,28556.0,{'Weight': 1.0}
16743.0,17288.0,{'Weight': 1.0}
16750.0,23171.0,{'Weight': 1.0}
16750.0,20492.0,{'Weight': 1.0}
16750.0,22126.0,{'Weight': 1.0}
16765.0,20198.0,{'Weight': 1.0}
16780.0,17425.0,{'Weight': 1.0}
16780.0,20434.0,{'Weight': 1.0}
16780.0,26701.0,{'Weight': 1.0}
16783.0,19822.0,{'Weight': 1.0}
16787.0,19710.0,{'Weight': 1.0}
16788.0,29234.0,{'Weight': 1.0}
16791.0,16792.0,{'Weight': 1.0}
16791.0,16793.0,{'Weight': 1.0}
16791.0,19489.0,{'Weight': 1.0}
16791.0,19490.0,{'Weight': 1.0}
16791.0,20864.0,{'Weight': 1.0}
16791.0,24318.0,{'Weight': 1.0}
16795.0,17200.0,{'Weight': 1.0}
16795.0,17434.0,{'Weight': 1.0}
16796.0,25035.0,{'Weight': 1.0}
16796.0,20192.0,{'Weight': 1.0}
16798.0,16799.0,{'Weight': 1.0}
16799.0,21940.0,{'Weight': 1.0}
16801.0,18925.0,{'Weight': 1.0}
16801.0,16888.0,{'Weight': 1.0}
16802.0,19160.0,{'Weight': 1.0}
16802.0,20839.0,{'Weight': 1.0}
16803.0,17975.0,{'Weight': 1.0}
16804.0,20868.0,{'Weight': 1.0}
16810.0,21001.0,{'Weight': 1.0}
16810.0,23225.0,{'Weight': 1.0}
16810.0,17926.0,{'Weight': 1.0}
16811.0,23120.0,{'Weight': 1.0}
16811.0,23058.0,{'Weight': 1.0}
16811.0,28095.0,{'Weight': 1.0}
16818.0,18445.0,{'Weight': 1.0}
16824.0,20710.0,{'Weight': 1.0}
16825.0,23904.0,{'Weight': 1.0}
16825.0,24324.0,{'Weight': 1.0}
16829.0,20213.0,{'Weight': 1.0}
16830.0,17747.0,{'Weight': 1.0}
16830.0,21040.0,{'Weight': 1.0}
16837.0,30416.0,{'Weight': 1.0}
16837.0,20834.0,{'Weight': 1.0}
16837.0,17427.0,{'Weight': 1.0}
16844.0,17179.0,{'Weight': 1.0}
16845.0,16846.0,{'Weight': 1.0}
16845.0,18292.0,{'Weight': 1.0}
16845.0,17164.0,{'Weight': 1.0}
16846.0,19872.0,{'Weight': 1.0}
16847.0,17803.0,{'Weight': 1.0}
16848.0,26975.0,{'Weight': 1.0}
16848.0,29951.0,{'Weight': 1.0}
16858.0,29458.0,{'Weight': 1.0}
16859.0,18766.0,{'Weight': 1.0}
16861.0,21187.0,{'Weight': 1.0}
16861.0,26703.0,{'Weight': 1.0}
16865.0,25755.0,{'Weight': 1.0}
16866.0,24940.0,{'Weight': 1.0}
16866.0,17513.0,{'Weight': 1.0}
16866.0,24919.0,{'Weight': 1.0}
16866.0,27603.0,{'Weight': 1.0}
16873.0,24648.0,{'Weight': 1.0}
16874.0,18217.0,{'Weight': 1.0}
16874.0,23070.0,{'Weight': 1.0}
16874.0,22201.0,{'Weight': 1.0}
16875.0,22046.0,{'Weight': 1.0}
16875.0,27333.0,{'Weight': 1.0}
16888.0,30439.0,{'Weight': 1.0}
16891.0,24635.0,{'Weight': 1.0}
16899.0,17998.0,{'Weight': 1.0}
16899.0,22643.0,{'Weight': 1.0}
16899.0,27323.0,{'Weight': 1.0}
16900.0,17789.0,{'Weight': 1.0}
16901.0,24025.0,{'Weight': 1.0}
16901.0,18959.0,{'Weight': 1.0}
16901.0,18832.0,{'Weight': 1.0}
16908.0,18930.0,{'Weight': 1.0}
16909.0,17857.0,{'Weight': 1.0}
16911.0,19517.0,{'Weight': 1.0}
16911.0,21312.0,{'Weight': 1.0}
16919.0,21146.0,{'Weight': 1.0}
16923.0,24498.0,{'Weight': 1.0}
16923.0,23663.0,{'Weight': 1.0}
16923.0,20390.0,{'Weight': 1.0}
16930.0,26578.0,{'Weight': 1.0}
16930.0,17822.0,{'Weight': 1.0}
16931.0,19022.0,{'Weight': 1.0}
16931.0,19310.0,{'Weight': 1.0}
16931.0,23785.0,{'Weight': 1.0}
16934.0,17292.0,{'Weight': 1.0}
16937.0,19464.0,{'Weight': 1.0}
16937.0,20964.0,{'Weight': 1.0}
16937.0,17923.0,{'Weight': 1.0}
16940.0,24198.0,{'Weight': 1.0}
16940.0,22316.0,{'Weight': 1.0}
16941.0,20909.0,{'Weight': 1.0}
16942.0,17910.0,{'Weight': 1.0}
16942.0,18049.0,{'Weight': 1.0}
16943.0,22080.0,{'Weight': 1.0}
16948.0,26923.0,{'Weight': 1.0}
16954.0,18963.0,{'Weight': 1.0}
16954.0,21362.0,{'Weight': 1.0}
16954.0,18627.0,{'Weight': 1.0}
16972.0,18492.0,{'Weight': 1.0}
16972.0,20149.0,{'Weight': 1.0}
16974.0,20655.0,{'Weight': 1.0}
16974.0,21335.0,{'Weight': 1.0}
16979.0,21354.0,{'Weight': 1.0}
16979.0,22961.0,{'Weight': 1.0}
16990.0,16991.0,{'Weight': 1.0}
16994.0,23664.0,{'Weight': 1.0}
16998.0,19842.0,{'Weight': 1.0}
16998.0,19133.0,{'Weight': 1.0}
17003.0,26136.0,{'Weight': 1.0}
17007.0,21074.0,{'Weight': 1.0}
17007.0,28532.0,{'Weight': 1.0}
17007.0,29645.0,{'Weight': 1.0}
17013.0,20899.0,{'Weight': 1.0}
17014.0,18560.0,{'Weight': 1.0}
17016.0,22610.0,{'Weight': 1.0}
17016.0,18406.0,{'Weight': 1.0}
17016.0,19482.0,{'Weight': 1.0}
17018.0,25691.0,{'Weight': 1.0}
17018.0,32298.0,{'Weight': 1.0}
17021.0,20049.0,{'Weight': 1.0}
17028.0,21738.0,{'Weight': 1.0}
17029.0,17387.0,{'Weight': 1.0}
17031.0,21100.0,{'Weight': 1.0}
17032.0,18217.0,{'Weight': 1.0}
17035.0,18156.0,{'Weight': 1.0}
17037.0,20511.0,{'Weight': 1.0}
17047.0,17048.0,{'Weight': 1.0}
17047.0,23415.0,{'Weight': 1.0}
17054.0,17145.0,{'Weight': 1.0}
17059.0,20404.0,{'Weight': 1.0}
17064.0,17120.0,{'Weight': 1.0}
17065.0,17066.0,{'Weight': 1.0}
17065.0,17835.0,{'Weight': 1.0}
17067.0,21530.0,{'Weight': 1.0}
17067.0,23154.0,{'Weight': 1.0}
17067.0,27799.0,{'Weight': 1.0}
17069.0,17408.0,{'Weight': 1.0}
17069.0,26359.0,{'Weight': 1.0}
17069.0,17938.0,{'Weight': 1.0}
17069.0,32091.0,{'Weight': 1.0}
17071.0,17072.0,{'Weight': 1.0}
17083.0,23869.0,{'Weight': 1.0}
17091.0,17092.0,{'Weight': 1.0}
17094.0,31039.0,{'Weight': 1.0}
17094.0,24289.0,{'Weight': 1.0}
17103.0,19542.0,{'Weight': 1.0}
17109.0,19355.0,{'Weight': 1.0}
17109.0,22602.0,{'Weight': 1.0}
17114.0,20229.0,{'Weight': 1.0}
17114.0,26100.0,{'Weight': 1.0}
17115.0,21835.0,{'Weight': 1.0}
17115.0,22360.0,{'Weight': 1.0}
17119.0,26492.0,{'Weight': 1.0}
17120.0,21987.0,{'Weight': 1.0}
17123.0,21109.0,{'Weight': 1.0}
17124.0,24435.0,{'Weight': 1.0}
17124.0,17686.0,{'Weight': 1.0}
17127.0,20981.0,{'Weight': 1.0}
17132.0,23609.0,{'Weight': 1.0}
17135.0,18635.0,{'Weight': 1.0}
17135.0,23677.0,{'Weight': 1.0}
17138.0,17139.0,{'Weight': 1.0}
17138.0,19039.0,{'Weight': 1.0}
17138.0,22318.0,{'Weight': 1.0}
17140.0,25851.0,{'Weight': 1.0}
17140.0,22296.0,{'Weight': 1.0}
17143.0,18379.0,{'Weight': 1.0}
17144.0,19193.0,{'Weight': 1.0}
17144.0,17872.0,{'Weight': 1.0}
17144.0,28574.0,{'Weight': 1.0}
17145.0,19586.0,{'Weight': 1.0}
17146.0,28145.0,{'Weight': 1.0}
17146.0,22815.0,{'Weight': 1.0}
17148.0,20798.0,{'Weight': 1.0}
17157.0,21244.0,{'Weight': 1.0}
17157.0,27608.0,{'Weight': 1.0}
17166.0,21306.0,{'Weight': 1.0}
17169.0,20351.0,{'Weight': 1.0}
17171.0,17773.0,{'Weight': 1.0}
17171.0,19676.0,{'Weight': 1.0}
17171.0,18474.0,{'Weight': 1.0}
17179.0,28534.0,{'Weight': 1.0}
17179.0,20539.0,{'Weight': 1.0}
17179.0,19469.0,{'Weight': 1.0}
17187.0,17975.0,{'Weight': 1.0}
17190.0,28597.0,{'Weight': 1.0}
17191.0,17192.0,{'Weight': 1.0}
17191.0,23654.0,{'Weight': 1.0}
17191.0,32344.0,{'Weight': 1.0}
17194.0,25271.0,{'Weight': 1.0}
17198.0,18406.0,{'Weight': 1.0}
17215.0,22526.0,{'Weight': 1.0}
17223.0,25584.0,{'Weight': 1.0}
17224.0,26140.0,{'Weight': 1.0}
17227.0,25736.0,{'Weight': 1.0}
17229.0,17230.0,{'Weight': 1.0}
17230.0,22568.0,{'Weight': 1.0}
17239.0,29025.0,{'Weight': 1.0}
17240.0,24737.0,{'Weight': 1.0}
17240.0,28891.0,{'Weight': 1.0}
17246.0,25505.0,{'Weight': 1.0}
17251.0,18852.0,{'Weight': 1.0}
17252.0,18148.0,{'Weight': 1.0}
17252.0,17295.0,{'Weight': 1.0}
17252.0,24723.0,{'Weight': 1.0}
17257.0,27503.0,{'Weight': 1.0}
17268.0,17269.0,{'Weight': 1.0}
17269.0,27691.0,{'Weight': 1.0}
17272.0,23894.0,{'Weight': 1.0}
3433.0,18869.0,{'Weight': 1.0}
17276.0,18795.0,{'Weight': 1.0}
17281.0,27934.0,{'Weight': 1.0}
17281.0,29930.0,{'Weight': 1.0}
17287.0,29007.0,{'Weight': 1.0}
17287.0,29047.0,{'Weight': 1.0}
17287.0,31895.0,{'Weight': 1.0}
17287.0,32018.0,{'Weight': 1.0}
17292.0,30368.0,{'Weight': 1.0}
17293.0,24026.0,{'Weight': 1.0}
17293.0,18906.0,{'Weight': 1.0}
17307.0,32519.0,{'Weight': 1.0}
17311.0,22099.0,{'Weight': 1.0}
17320.0,17321.0,{'Weight': 1.0}
17320.0,17322.0,{'Weight': 1.0}
17320.0,24767.0,{'Weight': 1.0}
17333.0,17334.0,{'Weight': 1.0}
17336.0,22607.0,{'Weight': 1.0}
17337.0,21423.0,{'Weight': 1.0}
17337.0,27517.0,{'Weight': 1.0}
17338.0,21397.0,{'Weight': 1.0}
17338.0,21174.0,{'Weight': 1.0}
17340.0,17341.0,{'Weight': 1.0}
17341.0,17342.0,{'Weight': 1.0}
17341.0,21689.0,{'Weight': 1.0}
17341.0,18580.0,{'Weight': 1.0}
17343.0,19014.0,{'Weight': 1.0}
17343.0,30360.0,{'Weight': 1.0}
17344.0,25818.0,{'Weight': 1.0}
17344.0,26776.0,{'Weight': 1.0}
17345.0,23995.0,{'Weight': 1.0}
17348.0,21346.0,{'Weight': 1.0}
17354.0,19281.0,{'Weight': 1.0}
17362.0,23764.0,{'Weight': 1.0}
17365.0,21617.0,{'Weight': 1.0}
17365.0,30775.0,{'Weight': 1.0}
17365.0,29331.0,{'Weight': 1.0}
17365.0,32136.0,{'Weight': 1.0}
17372.0,19852.0,{'Weight': 1.0}
17372.0,21536.0,{'Weight': 1.0}
17373.0,23310.0,{'Weight': 1.0}
17380.0,20541.0,{'Weight': 1.0}
17380.0,25928.0,{'Weight': 1.0}
17380.0,24162.0,{'Weight': 1.0}
17381.0,28563.0,{'Weight': 1.0}
17381.0,17924.0,{'Weight': 1.0}
17387.0,18387.0,{'Weight': 1.0}
17387.0,26648.0,{'Weight': 1.0}
17388.0,20825.0,{'Weight': 1.0}
17390.0,25519.0,{'Weight': 1.0}
17391.0,17392.0,{'Weight': 1.0}
17393.0,18297.0,{'Weight': 1.0}
17405.0,23003.0,{'Weight': 1.0}
17406.0,17915.0,{'Weight': 1.0}
17411.0,19537.0,{'Weight': 1.0}
17412.0,30283.0,{'Weight': 1.0}
17415.0,18128.0,{'Weight': 1.0}
17415.0,21896.0,{'Weight': 1.0}
17418.0,19079.0,{'Weight': 1.0}
17418.0,32326.0,{'Weight': 1.0}
17418.0,24595.0,{'Weight': 1.0}
17420.0,18991.0,{'Weight': 1.0}
17422.0,25619.0,{'Weight': 1.0}
17425.0,26555.0,{'Weight': 1.0}
17425.0,22200.0,{'Weight': 1.0}
17426.0,25263.0,{'Weight': 1.0}
17427.0,21274.0,{'Weight': 1.0}
17437.0,17539.0,{'Weight': 1.0}
17438.0,19755.0,{'Weight': 1.0}
17438.0,21238.0,{'Weight': 1.0}
17438.0,25385.0,{'Weight': 1.0}
17446.0,25473.0,{'Weight': 1.0}
17455.0,20498.0,{'Weight': 1.0}
17456.0,23840.0,{'Weight': 1.0}
17456.0,19005.0,{'Weight': 1.0}
17456.0,25284.0,{'Weight': 1.0}
17458.0,17459.0,{'Weight': 1.0}
17459.0,32119.0,{'Weight': 1.0}
17459.0,19489.0,{'Weight': 1.0}
17464.0,26089.0,{'Weight': 1.0}
17464.0,28225.0,{'Weight': 1.0}
17468.0,19371.0,{'Weight': 1.0}
17469.0,37528.0,{'Weight': 1.0}
17472.0,17473.0,{'Weight': 1.0}
17486.0,22399.0,{'Weight': 1.0}
17486.0,24036.0,{'Weight': 1.0}
17486.0,18863.0,{'Weight': 1.0}
17488.0,28941.0,{'Weight': 1.0}
17488.0,23691.0,{'Weight': 1.0}
17488.0,25781.0,{'Weight': 1.0}
17500.0,30639.0,{'Weight': 1.0}
17500.0,19528.0,{'Weight': 1.0}
17500.0,26432.0,{'Weight': 1.0}
17502.0,30981.0,{'Weight': 1.0}
17506.0,19658.0,{'Weight': 1.0}
17506.0,23079.0,{'Weight': 1.0}
17507.0,24355.0,{'Weight': 1.0}
17517.0,20434.0,{'Weight': 1.0}
17523.0,30833.0,{'Weight': 1.0}
17523.0,24880.0,{'Weight': 1.0}
17524.0,29011.0,{'Weight': 1.0}
17532.0,22734.0,{'Weight': 1.0}
17534.0,17535.0,{'Weight': 1.0}
17550.0,25368.0,{'Weight': 1.0}
17552.0,21356.0,{'Weight': 1.0}
17552.0,29757.0,{'Weight': 1.0}
17562.0,19978.0,{'Weight': 1.0}
17564.0,23417.0,{'Weight': 1.0}
17565.0,25668.0,{'Weight': 1.0}
17570.0,32300.0,{'Weight': 1.0}
17574.0,23427.0,{'Weight': 1.0}
17577.0,18489.0,{'Weight': 1.0}
17578.0,17822.0,{'Weight': 1.0}
17579.0,18686.0,{'Weight': 1.0}
17579.0,21498.0,{'Weight': 1.0}
17581.0,26992.0,{'Weight': 1.0}
17581.0,29356.0,{'Weight': 1.0}
17581.0,23257.0,{'Weight': 1.0}
17585.0,25271.0,{'Weight': 1.0}
17585.0,30185.0,{'Weight': 1.0}
17585.0,25715.0,{'Weight': 1.0}
17585.0,32361.0,{'Weight': 1.0}
17591.0,17881.0,{'Weight': 1.0}
17592.0,17593.0,{'Weight': 1.0}
17593.0,29721.0,{'Weight': 1.0}
17593.0,18917.0,{'Weight': 1.0}
17594.0,18610.0,{'Weight': 1.0}
17594.0,22996.0,{'Weight': 1.0}
17594.0,25017.0,{'Weight': 1.0}
17602.0,17603.0,{'Weight': 1.0}
17615.0,27617.0,{'Weight': 1.0}
17615.0,22792.0,{'Weight': 1.0}
17617.0,25348.0,{'Weight': 1.0}
17617.0,29628.0,{'Weight': 1.0}
17618.0,30710.0,{'Weight': 1.0}
17623.0,28612.0,{'Weight': 1.0}
17625.0,22962.0,{'Weight': 1.0}
17630.0,17631.0,{'Weight': 1.0}
17630.0,23584.0,{'Weight': 1.0}
17641.0,17642.0,{'Weight': 1.0}
17642.0,24635.0,{'Weight': 1.0}
17642.0,30702.0,{'Weight': 1.0}
17646.0,25235.0,{'Weight': 1.0}
17655.0,25177.0,{'Weight': 1.0}
17655.0,30010.0,{'Weight': 1.0}
17655.0,23789.0,{'Weight': 1.0}
17658.0,17659.0,{'Weight': 1.0}
17658.0,31366.0,{'Weight': 1.0}
17666.0,25534.0,{'Weight': 1.0}
3512.0,28185.0,{'Weight': 1.0}
17674.0,20430.0,{'Weight': 1.0}
17674.0,18846.0,{'Weight': 1.0}
17676.0,20661.0,{'Weight': 1.0}
17682.0,18152.0,{'Weight': 1.0}
17687.0,22345.0,{'Weight': 1.0}
17688.0,18178.0,{'Weight': 1.0}
17690.0,22249.0,{'Weight': 1.0}
17690.0,17784.0,{'Weight': 1.0}
17691.0,18329.0,{'Weight': 1.0}
17705.0,21642.0,{'Weight': 1.0}
17712.0,29749.0,{'Weight': 1.0}
17712.0,23437.0,{'Weight': 1.0}
17712.0,31919.0,{'Weight': 1.0}
17718.0,17859.0,{'Weight': 1.0}
17720.0,19424.0,{'Weight': 1.0}
17720.0,18855.0,{'Weight': 1.0}
17721.0,17722.0,{'Weight': 1.0}
17723.0,22587.0,{'Weight': 1.0}
17731.0,17732.0,{'Weight': 1.0}
17731.0,36675.0,{'Weight': 1.0}
17732.0,30462.0,{'Weight': 1.0}
17732.0,28671.0,{'Weight': 1.0}
17735.0,19843.0,{'Weight': 1.0}
17739.0,28675.0,{'Weight': 1.0}
17739.0,18636.0,{'Weight': 1.0}
17740.0,19856.0,{'Weight': 1.0}
17744.0,24285.0,{'Weight': 1.0}
17746.0,17747.0,{'Weight': 1.0}
17747.0,26291.0,{'Weight': 1.0}
17748.0,20268.0,{'Weight': 1.0}
17750.0,20186.0,{'Weight': 1.0}
17750.0,19450.0,{'Weight': 1.0}
17753.0,17754.0,{'Weight': 1.0}
17754.0,18580.0,{'Weight': 1.0}
17754.0,31414.0,{'Weight': 1.0}
17767.0,22980.0,{'Weight': 1.0}
17769.0,29135.0,{'Weight': 1.0}
17769.0,27959.0,{'Weight': 1.0}
17771.0,22454.0,{'Weight': 1.0}
17772.0,22928.0,{'Weight': 1.0}
17774.0,21732.0,{'Weight': 1.0}
17784.0,19739.0,{'Weight': 1.0}
17785.0,19731.0,{'Weight': 1.0}
17789.0,28035.0,{'Weight': 1.0}
17796.0,26114.0,{'Weight': 1.0}
17796.0,22463.0,{'Weight': 1.0}
17803.0,32223.0,{'Weight': 1.0}
17807.0,29295.0,{'Weight': 1.0}
17808.0,23869.0,{'Weight': 1.0}
17815.0,18219.0,{'Weight': 1.0}
17815.0,23398.0,{'Weight': 1.0}
17818.0,22839.0,{'Weight': 1.0}
17818.0,30816.0,{'Weight': 1.0}
17818.0,19395.0,{'Weight': 1.0}
17819.0,18220.0,{'Weight': 1.0}
17821.0,24782.0,{'Weight': 1.0}
17827.0,24878.0,{'Weight': 1.0}
17830.0,17831.0,{'Weight': 1.0}
17832.0,28743.0,{'Weight': 1.0}
17845.0,19941.0,{'Weight': 1.0}
17845.0,30803.0,{'Weight': 1.0}
17845.0,23263.0,{'Weight': 1.0}
17850.0,28225.0,{'Weight': 1.0}
17853.0,17854.0,{'Weight': 1.0}
17855.0,972.0,{'Weight': 1.0}
17857.0,24111.0,{'Weight': 1.0}
17857.0,27732.0,{'Weight': 1.0}
17859.0,19035.0,{'Weight': 1.0}
17864.0,32208.0,{'Weight': 1.0}
17872.0,21844.0,{'Weight': 1.0}
17872.0,20673.0,{'Weight': 1.0}
