Node ID,Longitude,Latitude
333,-122.36065865109966,47.537999487109666
334,-122.360345102971,47.5379786009348
335,-122.33908087768057,47.468542711946135
336,-122.358172213021,47.6220648126282
337,-122.37474519631,47.6693512269462
338,-122.3491155703045,47.618331564902
339,-122.34910589406196,47.618321919139014
340,-122.320297702723,47.5272741242512
341,-122.320055760383,47.6766964690458
342,-122.310438199788,47.55339680163513
343,-122.317609577827,47.5230230447712
344,-122.35271397882998,47.4883331261321
345,-122.352817234506,47.488332588983006
346,-122.29221363403884,47.540765290859284
347,-122.320663964454,47.6241877129529
348,-122.320364331633,47.693165829584395
349,-122.35787414788,47.6919534319387
350,-122.25467667716698,47.506578423559894
351,-122.289895719275,47.6910058788711
352,-122.36979018433401,47.5444165476869
353,-122.31590978371999,47.63684308201757
354,-122.357897068472,47.5154636980075
355,-122.31804429162628,47.71832863011199
356,-122.29323541997618,47.541048205040354
357,-122.29450323285033,47.541271496531465
358,-122.321520039872,47.6852702429452
359,-122.339220458952,47.5625904818735
360,-122.338792820694,47.5624622876759
361,-122.384638545618,47.5793473999877
362,-122.29575783922901,47.54304437957527
363,-122.387934570867,47.5485050791749
364,-122.348025783671,47.7291474375095
365,-122.34262626120399,47.6490009365447
366,-122.30201419465932,47.487393618601835
367,-122.309630050242,47.5142479236718
368,-122.308937072388,47.5144931644866
369,-122.27800564164599,47.6553892335078
370,-122.403524227275,47.65760316444889
371,-122.32653221886899,47.639735626260496
372,-122.326524539707,47.6399802452855
373,-122.2590463975238,47.67277575174314
374,-122.297471780664,47.6776285631687
375,-122.312335626888,47.77335620546361
376,-122.30001135692,47.6042872277171
377,-122.37851256066834,47.74713634384823
378,-122.378684811412,47.7469610387817
379,-122.37875723964333,47.74688732564164
380,-122.30023770734199,47.5787837595216
381,-122.369740677198,47.5433566060256
382,-122.36969084940866,47.54379089850593
383,-122.369829792849,47.5433176542788
384,-122.320606231009,47.48759600483131
385,-122.35007537698,47.700113455188806
386,-122.367566557467,47.4991007601011
387,-122.277617410654,47.5570032932771
388,-122.32705743634101,47.5883270327536
389,-122.333073345976,47.685472999516264
390,-122.322520556083,47.6358633863604
391,-122.324095014852,47.62340151779549
392,-122.39613364087533,47.57395645533418
393,-122.276377553537,47.6834368179359
394,-122.373730018751,47.6632135629285
395,-122.373728939517,47.662829424560606
396,-122.36309551965,47.4605438293342
397,-122.26826698232999,47.5379223016486
398,-122.330186840981,47.6556335806353
399,-122.35270989623366,47.77482327773243
400,-122.342405546225,47.686853408308
401,-122.25435640103801,47.4964319411528
402,-122.31422558609,47.5634618190463
403,-122.386863447939,47.7692902097815
404,-122.386379581114,47.769592530817
405,-122.384810383359,47.6746006805002
406,-122.328422897506,47.639737338290196
407,-122.3425150769654,47.6512748450222
408,-122.326508123137,47.6270376156666
409,-122.355472678891,47.5741484845424
410,-122.355207479592,47.5738439307658
411,-122.35529015972001,47.6704213754055
412,-122.35998971203276,47.62201182068842
413,-122.276524015098,47.4686488630402
414,-122.275322190003,47.5518469090004
415,-122.30202250152801,47.74328642969309
416,-122.28660918282999,47.482500516244805
417,-122.353345317037,47.652349568995334
418,-122.393024376474,47.7769823243839
419,-122.37535379727267,47.54664915373596
420,-122.320140589139,47.5441267355502
421,-122.374592415388,47.5373448786712
422,-122.31992961348749,47.6062857109356
423,-122.28614703731601,47.60242447385434
424,-122.26134818535,47.4879344654072
425,-122.31282081762,47.6160969510973
