Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
350,0.02175128954073706,0.3274936299794916,0.0839963710068895
351,0.02181343608228202,0.3265204151388975,0.08379110496960339
352,0.021875582623826984,0.32626064259523957,0.0837785335596509
353,0.02193772916537195,0.32262506991485923,0.08418614288617093
354,0.02199987570691691,0.3196743521223044,0.08167782486496276
355,0.022062022248461873,0.31823379528929213,0.08179144769907533
356,0.022124168790006837,0.31623143372071333,0.08113248801481675
357,0.022186315331551798,0.3158299670623329,0.08116900526932969
358,0.022248461873096762,0.31450127400410155,0.08147981349009871
359,0.022310608414641726,0.3122018519669379,0.08061484923532203
360,0.022372754956186687,0.31141631968180955,0.08048113707336405
361,0.02243490149773165,0.3109912373376421,0.08050668643594874
362,0.022497048039276615,0.31038717295382506,0.08063255203920315
363,0.022559194580821576,0.30906718041141007,0.08101479314417676
364,0.02262134112236654,0.3033869865142005,0.07503257282276486
365,0.022683487663911504,0.3030787396681374,0.07503153547950625
366,0.022745634205456465,0.3025243925175564,0.07533733597963592
367,0.02280778074700143,0.3022956932446708,0.07522761054667836
368,0.022869927288546393,0.30161456714933804,0.07523899330410319
369,0.022932073830091354,0.29994531104344035,0.07491779382806403
370,0.022994220371636318,0.2960847678826673,0.07656223917193107
371,0.023056366913181282,0.29451743210490333,0.076813223738146
372,0.023118513454726243,0.29432104903362133,0.07672972007600504
373,0.023180659996271207,0.2933751786713069,0.07643409410301638
374,0.02324280653781617,0.29095022062022247,0.07440956690202145
375,0.023304953079361132,0.2904592629420172,0.0742764246573165
376,0.023367099620906096,0.287969672487726,0.07169926306103906
377,0.02342924616245106,0.28748368653284445,0.07154855756441568
378,0.02349139270399602,0.28488720402709583,0.07344163348140506
379,0.023553539245540985,0.28459884407432734,0.07347905398866345
380,0.02361568578708595,0.28432788515319124,0.07324117403852401
381,0.02367783232863091,0.282789136784538,0.07130205692870545
382,0.023739978870175874,0.28165185507426516,0.07050197132758347
383,0.02380212541172084,0.27955378783170715,0.07336872801804763
384,0.0238642719532658,0.27803741221801004,0.07324170833314587
385,0.023926418494810763,0.27683176931203773,0.07444871006246337
386,0.023988565036355727,0.2728394754831893,0.07362166253288892
387,0.02405071157790069,0.2709154185569572,0.07370871297133386
388,0.024112858119445652,0.26439127462556705,0.07571867643647587
389,0.024175004660990616,0.2636032564787769,0.07618747152734975
390,0.02423715120253558,0.2628661984960536,0.07599253413040785
391,0.02429929774408054,0.2626698154247715,0.07585634547349392
392,0.024361444285625505,0.2604847430240506,0.07671911815239255
393,0.02442359082717047,0.2601976260021129,0.07661791853889974
394,0.02448573736871543,0.2593536759679323,0.07633581183041836
395,0.024547883910260394,0.2571947051146603,0.07837996347841564
396,0.02461003045180536,0.2538909949661301,0.07928087941603099
397,0.02467217699335032,0.2533105462681002,0.07908551999895708
398,0.024734323534895283,0.253065688894413,0.07903196466311634
399,0.024796470076440248,0.252991113044559,0.07899913251448248
400,0.024858616617985208,0.2516847927412839,0.07826989670396405
401,0.024920763159530172,0.2515194829407743,0.07808192484498262
402,0.024982909701075137,0.24948480517059224,0.07820790053126829
403,0.025045056242620097,0.2485563358399105,0.07589023819209714
404,0.02510720278416506,0.24669691131688523,0.07411561943444919
405,0.025169349325710026,0.24603442918401594,0.07366744126604151
406,0.025231495867254986,0.24271083214219133,0.0764768999420354
407,0.02529364240879995,0.24241501460443737,0.07639426934812125
408,0.025355788950344915,0.23974022745634208,0.07772697402878143
409,0.025417935491889875,0.23947548318936046,0.07756899793666025
410,0.02548008203343484,0.23937480579205764,0.07756287475848705
411,0.025542228574979804,0.23912000497172334,0.0776811309804532
412,0.025604375116524764,0.2323423031508296,0.07120076067124727
413,0.02566652165806973,0.2322702131626375,0.07113579516338746
414,0.025728668199614693,0.23087937356286123,0.07266571513238199
415,0.025790814741159653,0.22885836803181903,0.07203337098991604
416,0.025852961282704617,0.228722888571251,0.07198034999324392
417,0.02591510782424958,0.22672052700267226,0.07042804453490686
418,0.025977254365794542,0.22648561307563234,0.07035764950334528
419,0.026039400907339506,0.2225952395749177,0.0698916532268976
420,0.02610154744888447,0.22073705798272328,0.06877463651335936
421,0.02616369399042943,0.21864271953265801,0.06811071413945595
422,0.026225840531974395,0.21772419364862347,0.06721345535530851
423,0.02628798707351936,0.2160934683984836,0.06628624510166917
424,0.02635013361506432,0.2150705363246535,0.06545244635323255
425,0.026412280156609284,0.21483313653595176,0.06553171095042616
426,0.02647442669815425,0.2140177739108818,0.0649948754163033
427,0.02653657323969921,0.21147722329252372,0.06371433974970499
428,0.026598719781244173,0.2111142874899012,0.06346090547543516
429,0.026660866322789138,0.20822447330806038,0.06267342398878298
430,0.026723012864334098,0.20802933316760924,0.06263937703302333
431,0.026785159405879062,0.20758809272264003,0.062438415031602496
432,0.026847305947424027,0.2070499036728606,0.06213533770116036
433,0.026909452488968987,0.2066335218445094,0.061987311281571436
434,0.02697159903051395,0.20536324653533033,0.06133448224254128
435,0.027033745572058916,0.20470946491827732,0.06045881376493674
436,0.02709589211360388,0.2030837113914611,0.05999064040481182
437,0.02715803865514884,0.19986824933192474,0.0576994340979683
438,0.027220185196693805,0.19669877571313152,0.05780647322108604
439,0.02728233173823877,0.19548318936051204,0.05775426029099042
440,0.02734447827978373,0.195076750978808,0.058161976403035276
441,0.027406624821328694,0.19418681250388414,0.057657707951909457
442,0.027468771362873658,0.19408986389907398,0.0575968437280148
443,0.02753091790441862,0.19394071219936607,0.05764287779711147
444,0.027593064445963583,0.19331178919893102,0.05767023340046324
445,0.027655210987508547,0.1927288546392393,0.057657104267929686
446,0.027717357529053507,0.1919992542415014,0.05646457913167111
447,0.02777950407059847,0.19181405754769743,0.056269347390610035
448,0.027841650612143436,0.1913939469268535,0.05631116481827558
449,0.027903797153688396,0.19101982474675286,0.05615621088616086
450,0.02796594369523336,0.1880653781617053,0.05361602872543451
451,0.028028090236778325,0.1878006338947238,0.05350566072588923
452,0.028090236778323285,0.18635883413088067,0.05204012050912401
