node_id,longitude,latitude
1231,-122.27530753573,47.5552543666201
1235,-122.264801261392,47.5096346581311
1240,-122.296606291841,47.7428217576136
1243,-122.346275679588,47.7287139063612
1244,-122.346116537533,47.7287132364194
1246,-122.323725904714,47.61401351146215
1247,-122.227565738213,47.4946522037591
1249,-122.320649314339,47.6632072203962
1251,-122.355564019824,47.7413356727138
1252,-122.384805302956,47.6753351605266
1256,-122.3483458411286,47.75822736804749
1258,-122.32710002441802,47.677547838003
1259,-122.327360905081,47.677521675706
1260,-122.329147640565,47.65314769148549
1264,-122.398308342499,47.6745281922962
1266,-122.273048347799,47.6606476444863
1267,-122.2730286499625,47.6606452499113
1270,-122.309589606693,47.7604865776906
1277,-122.29873964524602,47.5750414441846
1278,-122.295962424606,47.6884187913544
1280,-122.388641101404,47.68306042345781
1282,-122.303605342769,47.617044910955386
1290,-122.29224388574,47.7221219623383
1298,-122.289857085039,47.5733601122397
1299,-122.290706468208,47.7193082221157
1300,-122.311303306095,47.6034822144049
1301,-122.309509824242,47.5731297439593
1302,-122.324064990915,47.7504749354155
1303,-122.289606818519,47.6280203144485
1306,-122.297558305502,47.6152533866834
1308,-122.374995228182,47.6730399014503
1310,-122.288094491878,47.7101040263515
1311,-122.31460494324,47.5845165828693
1313,-122.283279852019,47.6583375484634
1314,-122.290416081494,47.6128322784315
1315,-122.295011360455,47.5894935874118
1316,-122.377857420853,47.6637381707755
1320,-122.26094308095,47.49006050432771
1326,-122.27766292180723,47.651979303245774
1330,-122.3258128597588,47.63866113646982
1332,-122.279715487811,47.652296324123306
1344,-122.290346110013,47.6152147169494
1350,-122.227440100248,47.5011089668009
1351,-122.347372404308,47.6978899740259
1355,-122.30370918238002,47.6126065721063
1356,-122.257267506222,47.5029981354692
1358,-122.382216126069,47.6723096406296
1366,-122.3539096732832,47.69168643843168
1368,-122.377794533983,47.6813776039151
1369,-122.314638145124,47.56728213726959
1370,-122.31535771562,47.567280942917
1371,-122.33392493166131,47.712249140060926
1373,-122.355481699858,47.6528805094762
1375,-122.309497390032,47.6171812368628
1376,-122.30951436523364,47.61756521588374
1379,-122.356885242275,47.7086742140896
1380,-122.2646523268335,47.6758030902657
1381,-122.29072787076798,47.7193118531657
1382,-122.329146364109,47.6276935848137
1383,-122.30934528535902,47.543479497177294
1385,-122.353791275481,47.75286695703371
1386,-122.331001105041,47.6886918632334
1390,-122.340278692363,47.6527329901404
1397,-122.322103250722,47.6506850815748
1398,-122.322090547011,47.6506954770198
1407,-122.315617346178,47.6242465941189
1411,-122.3682612585,47.7120941968516
1412,-122.31614360929298,47.5621749244163
1413,-122.302188474855,47.6403070989786
1414,-122.320110991001,47.66317541458
1425,-122.297318436957,47.6201914458813
1427,-122.280788810646,47.5687986464575
1432,-122.30886139161947,47.60794944755114
1438,-122.283543198844,47.55509171135841
1441,-122.272268738502,47.658059897894006
1442,-122.324701480866,47.6104524386051
1443,-122.307479803725,47.617302449552106
