node_id,community_id
20335,3
3957,3
3958,3
3967,3
3968,3
6018,3
6019,3
10119,3
10120,3
6024,3
12186,3
12187,3
10145,3
10150,3
6070,3
6071,3
4024,3
4025,3
20417,3
20419,3
8134,3
8138,3
14289,3
10194,3
14292,3
12247,3
4068,3
16357,3
2020,3
2021,3
2022,3
2023,3
16365,3
16366,3
12286,3
16383,3
6149,4
6150,4
16396,4
22,4
23,4
8217,4
16413,4
16416,4
10274,4
14381,4
16435,4
16449,4
16458,4
16459,4
16460,4
14413,4
6218,4
2127,4
2128,4
6219,4
16468,4
12377,4
4192,4
12385,4
18530,4
18532,4
10347,4
16494,4
4209,4
4210,4
6257,4
8319,4
16526,4
4239,4
4240,4
6290,4
8346,4
8347,4
14491,4
8354,4
12455,4
16552,4
12459,4
12460,4
4282,4
14524,4
8384,4
2244,4
2245,4
14536,4
16592,4
4306,4
4307,4
12512,4
10466,4
4336,4
4337,4
4339,4
2294,4
6399,4
6400,4
20739,4
12551,4
2316,4
16668,4
12577,4
12578,4
2340,4
4389,4
4390,4
8487,4
2341,4
12590,4
6447,4
2360,4
2361,4
8507,4
8510,4
2369,4
2370,4
2375,4
2376,4
16715,4
4427,4
8526,4
20825,4
16731,4
6491,4
6492,4
12638,4
6501,4
16742,4
10599,4
14697,4
16751,4
375,4
376,4
20856,4
6522,4
20858,4
20860,4
6525,4
20859,4
14719,4
14721,4
6532,4
6533,4
10628,4
8582,4
10638,4
10639,4
4494,4
398,4
399,4
14739,4
10655,4
16806,4
16807,4
12711,4
4529,4
8628,4
8629,4
2484,4
2485,4
16824,4
12732,4
20928,4
4554,4
4555,4
12752,4
8664,4
8665,4
4569,4
2520,4
2521,4
4582,4
10728,4
4598,4
4599,4
8696,4
14851,4
10756,4
10757,4
18970,4
16929,4
4644,4
4645,4
550,4
551,4
6693,4
8751,4
10804,4
12860,4
8765,4
2625,4
10820,4
4677,4
4679,4
4680,4
16968,4
12878,4
16979,4
2663,4
2664,4
12905,4
8816,4
19067,4
8831,4
21125,4
6804,4
6805,4
10901,4
2713,4
8858,4
2724,4
4773,4
4774,4
12968,4
12981,4
15030,4
6839,4
6840,4
4791,4
6849,4
10947,4
17092,4
2765,4
13008,4
4817,4
4818,4
13011,4
8915,4
17110,4
6876,4
2781,4
2782,4
2783,4
2784,4
739,4
10980,4
13028,4
740,4
4839,4
4840,4
4841,4
19178,4
4844,4
8945,4
13042,4
6899,4
4857,4
2810,4
2811,4
8956,4
8957,4
4858,4
11008,4
11009,4
2816,4
2817,4
4871,4
4872,4
11027,4
11028,4
6932,4
15126,4
13079,4
6936,4
798,4
799,4
6951,4
6952,4
9000,4
11055,4
11058,4
6965,4
4929,4
4930,4
9033,4
6989,4
4941,4
851,4
852,4
13146,4
859,4
860,4
11105,4
7012,4
11108,4
875,4
876,4
13168,4
885,4
886,4
889,4
890,4
11145,4
9099,4
5016,4
7068,4
7069,4
926,4
927,4
11166,4
11167,4
2988,4
941,4
942,4
7085,4
2989,4
11182,4
11183,4
11187,4
11188,4
9142,4
953,4
954,4
13246,4
5055,4
5056,4
19401,4
13262,4
13265,4
984,4
985,4
9183,4
19423,4
997,4
5108,4
5109,4
13314,4
13315,4
1030,4
1031,4
19463,4
11273,4
11274,4
9233,4
5144,4
5145,4
3107,4
3108,4
7213,4
9262,4
7217,4
17463,4
5176,4
9274,4
7229,4
5183,4
19524,4
5191,4
5192,4
7241,4
7242,4
1099,4
1100,4
15432,4
15433,4
9288,4
17489,4
17490,4
7252,4
5208,4
9321,4
9322,4
9326,4
9327,4
3198,4
3199,4
11392,4
9349,4
13446,4
3213,4
3214,4
7316,4
11412,4
7329,4
13477,4
9386,4
5301,4
17591,4
17592,4
13500,4
7386,4
5339,4
7388,4
5343,4
5344,4
1251,4
1252,4
11491,4
11503,4
5362,4
5363,4
11510,4
3319,4
13567,4
9472,4
11530,4
11531,4
5393,4
5394,4
11542,4
13590,4
17691,4
17692,4
5414,4
5415,4
13615,4
13619,4
1338,4
1339,4
5442,4
7493,4
7494,4
13647,4
7504,4
11601,4
11602,4
3407,4
9558,4
9559,4
5465,4
9566,4
5472,4
15715,4
17770,4
13677,4
9591,4
9592,4
1402,4
1403,4
3462,4
3463,4
17799,4
9611,4
9612,4
11661,4
11662,4
3467,4
5526,4
5527,4
11674,4
13726,4
11680,4
5537,4
5538,4
7585,4
17850,4
17855,4
3523,4
13763,4
3524,4
9672,4
9673,4
11723,4
3532,4
3533,4
1507,4
1508,4
1527,4
1528,4
13825,4
13826,4
3587,4
3588,4
3589,4
5649,4
5650,4
11793,4
1554,4
9749,4
1555,4
5657,4
5669,4
5670,4
17960,4
17961,4
13865,4
9774,4
7727,4
11828,4
5702,4
11849,4
9803,4
9804,4
7756,4
13910,4
9815,4
