source,target,distance_ft,edge_type
T_2357,P_8383,244.95193660719573,transport_to_power
T_2358,P_8788,14216.312682995855,transport_to_power
T_2359,P_8788,14537.976030709193,transport_to_power
T_2362,P_14182,258.20855299485896,transport_to_power
T_2364,P_8788,12454.377057632246,transport_to_power
T_2365,P_8788,12163.279767087231,transport_to_power
T_2366,P_35521,3921.3912643610774,transport_to_power
T_2367,P_35521,3856.587624271999,transport_to_power
T_2368,P_34848,2926.3869915197047,transport_to_power
T_2373,P_10514,4355.529015386496,transport_to_power
T_2374,P_10514,4207.802033194305,transport_to_power
T_2376,P_31846,124.35396236601716,transport_to_power
T_2377,P_35128,11668.809981627057,transport_to_power
T_2378,P_6429,11416.385247591897,transport_to_power
T_2379,P_6429,11519.285725850634,transport_to_power
T_2380,P_26716,2567.8028283460135,transport_to_power
T_2381,P_26716,2234.089411202518,transport_to_power
T_2382,P_10043,184.0379477390538,transport_to_power
T_2384,P_9043,256.8727539399543,transport_to_power
T_2385,P_6501,228.34656736997746,transport_to_power
T_2388,P_10514,7595.681192975474,transport_to_power
T_2389,P_10514,7342.120127240775,transport_to_power
T_2392,P_16360,169.64369851985734,transport_to_power
T_2399,P_37528,601.733284491007,transport_to_power
T_2400,P_11571,613.0161677234081,transport_to_power
T_2401,P_10078,1220.3812832727017,transport_to_power
T_2402,P_10078,1486.1657569807828,transport_to_power
T_2403,P_23393,221.06436629994758,transport_to_power
T_2404,P_12895,248.00346709924824,transport_to_power
T_2407,P_36942,4348.933579524754,transport_to_power
T_2408,P_36942,4572.747341284479,transport_to_power
T_2413,P_10298,971.7382817329724,transport_to_power
T_2414,P_10298,1103.6126368861862,transport_to_power
T_2415,P_34349,180.47935539835882,transport_to_power
T_2417,P_10514,13642.975158707082,transport_to_power
T_2418,P_10514,13808.988950820285,transport_to_power
T_2419,P_12624,4924.103987143342,transport_to_power
T_2420,P_12624,4716.316134629239,transport_to_power
T_2423,P_6429,3085.540497665137,transport_to_power
T_2424,P_6429,3184.9816988552843,transport_to_power
T_2425,P_15878,5545.559123273366,transport_to_power
T_2426,P_37172,5009.144409392217,transport_to_power
T_2427,P_6429,9574.884511276408,transport_to_power
T_2428,P_6429,9610.864067054661,transport_to_power
T_2431,P_7843,355.0047032887652,transport_to_power
T_2433,P_35128,13041.610825156531,transport_to_power
T_2434,P_35128,13313.369340090918,transport_to_power
T_2435,P_25599,199.2546701833168,transport_to_power
T_2436,P_5053,186.05862420574925,transport_to_power
T_2437,P_13337,329.4547117502968,transport_to_power
T_2439,P_6429,5170.0331772758145,transport_to_power
T_2440,P_6429,4936.783210510711,transport_to_power
T_2441,P_10514,12121.935732206637,transport_to_power
T_2442,P_10514,12101.582877658255,transport_to_power
T_2443,P_10514,9465.47025339519,transport_to_power
T_2444,P_10514,9623.498731891079,transport_to_power
T_2445,P_13279,114.82656866419931,transport_to_power
T_2446,P_13961,180.14349912611632,transport_to_power
T_2447,P_21876,1395.4327315635023,transport_to_power
T_2448,P_8788,18759.407755440297,transport_to_power
T_2449,P_8788,19209.901745520387,transport_to_power
T_2452,P_35910,2515.598854208712,transport_to_power
T_2453,P_22298,3488.217794797125,transport_to_power
T_2454,P_8788,23596.67795736448,transport_to_power
T_2455,P_8788,24124.758869893234,transport_to_power
T_2456,P_3249,205.76094569562886,transport_to_power
T_2458,P_8788,19921.916044062436,transport_to_power
T_2459,P_8788,20422.1900893999,transport_to_power
T_2461,P_16415,286.39565885844075,transport_to_power
T_2464,P_30130,288.98759453004527,transport_to_power
T_2466,P_6581,334.7855449277403,transport_to_power
T_2469,P_5947,252.46392089746954,transport_to_power
T_2472,P_10514,4172.56187812501,transport_to_power
T_2474,P_35128,19667.15304439897,transport_to_power
T_2475,P_23301,131.2725891249206,transport_to_power
T_2477,P_17487,141.4665810162755,transport_to_power
T_2479,P_37213,11995.125044381724,transport_to_power
T_2482,P_34867,7129.984204445272,transport_to_power
T_2483,P_34867,6738.262512026094,transport_to_power
T_2485,P_24376,282.94478316355986,transport_to_power
T_2489,P_36148,5175.708173160936,transport_to_power
T_2490,P_9578,5080.620692666597,transport_to_power
T_2495,P_10514,14824.828889535922,transport_to_power
T_2496,P_10514,14794.162194316694,transport_to_power
T_2497,P_13536,147.79689116567528,transport_to_power
T_2500,P_13058,9092.202424821024,transport_to_power
T_2501,P_6429,8559.705539471133,transport_to_power
T_2502,P_8788,10350.987128504707,transport_to_power
T_2503,P_8788,10538.413198653185,transport_to_power
T_2504,P_8788,18396.603998377548,transport_to_power
T_2505,P_8788,18427.30994482656,transport_to_power
T_2506,P_10609,144.79088856808926,transport_to_power
T_2507,P_23508,243.27210450312782,transport_to_power
T_2508,P_21991,17966.57751146104,transport_to_power
T_2509,P_21991,18222.564612638733,transport_to_power
T_2510,P_20046,4879.299686832962,transport_to_power
T_2513,P_37393,456.1620239130064,transport_to_power
T_2514,P_30426,365.7279929869248,transport_to_power
T_2515,P_14411,1178.2288424661556,transport_to_power
T_2516,P_26531,216.45652805276166,transport_to_power
T_2522,P_21362,234.3605656412753,transport_to_power
T_2523,P_2330,328.3911500390865,transport_to_power
T_2524,P_35128,20774.395656871075,transport_to_power
T_2525,P_35128,20989.805051256943,transport_to_power
T_2526,P_37213,19016.268447102648,transport_to_power
T_2527,P_37213,19026.443305736528,transport_to_power
T_2528,P_10514,16126.334662316214,transport_to_power
T_2529,P_10514,16091.272699959001,transport_to_power
T_2530,P_3697,568.6293973803963,transport_to_power
T_2531,P_481,35.14944151194093,transport_to_power
T_2532,P_17321,1691.0217533272776,transport_to_power
T_2533,P_24410,1485.2856608538573,transport_to_power
T_2534,P_22258,11628.889003787785,transport_to_power
T_2535,P_22258,12115.35520175279,transport_to_power
T_2537,P_3125,247.49548422581378,transport_to_power
T_2538,P_6194,275.50882687762777,transport_to_power
T_2541,P_2991,431.33799277833583,transport_to_power
T_2542,P_21017,364.03857335917,transport_to_power
T_2543,P_16315,459.51846336790265,transport_to_power
T_2546,P_9961,11153.774752992918,transport_to_power
T_2547,P_9307,237.70580273021463,transport_to_power
T_2548,P_32669,5395.803880848987,transport_to_power
T_2549,P_32669,5494.04650934475,transport_to_power
T_2559,P_20046,2746.0667091425416,transport_to_power
T_2560,P_20046,2659.408320389306,transport_to_power
T_2561,P_36282,813.9583229815913,transport_to_power
T_2562,P_36282,614.9761325173615,transport_to_power
T_2563,P_8788,13098.87202462671,transport_to_power
T_2564,P_8788,13288.558666558249,transport_to_power
T_2565,P_8788,23523.52181388405,transport_to_power
T_2566,P_22932,322.1835615088263,transport_to_power
T_2567,P_17918,285.50315433291564,transport_to_power
T_2569,P_8788,23482.65382257336,transport_to_power
T_2570,P_26502,598.687616641025,transport_to_power
T_2571,P_26502,361.89873129704455,transport_to_power
T_2580,P_11310,209.99994071314939,transport_to_power
T_2581,P_11310,175.4191413058572,transport_to_power
T_2582,P_26716,16452.544345965878,transport_to_power
T_2583,P_26716,17006.710043636103,transport_to_power
T_2588,P_34848,3332.758445803228,transport_to_power
T_2589,P_34848,3594.9410531733956,transport_to_power
T_2590,P_2773,301.9444583942989,transport_to_power
T_2593,P_22065,284.4156881717037,transport_to_power
T_2595,P_36282,2666.614027085863,transport_to_power
T_2596,P_24850,670.1838937498128,transport_to_power
T_2597,P_35761,721.9548505177447,transport_to_power
T_2598,P_9374,152.41454161286978,transport_to_power
T_2603,P_8788,25751.5789440745,transport_to_power
T_2604,P_8788,26215.648561437596,transport_to_power
T_2605,P_37213,7857.3994315470545,transport_to_power
T_2606,P_26716,18901.58382545193,transport_to_power
T_2607,P_26716,19079.528530419844,transport_to_power
T_2610,P_35128,20267.535255018134,transport_to_power
T_2611,P_35128,20383.186268333175,transport_to_power
T_2615,P_21991,1010.0294535871051,transport_to_power
T_2616,P_21991,1074.9697808201818,transport_to_power
T_2618,P_27166,271.50914352027377,transport_to_power
T_2619,P_10514,12526.595407642339,transport_to_power
T_2620,P_10514,12854.705198604945,transport_to_power
T_2622,P_25251,196.61558073878672,transport_to_power
T_2623,P_1219,1072.0041344309172,transport_to_power
T_2624,P_1219,792.6808570055049,transport_to_power
T_2628,P_22026,436.83627758347626,transport_to_power
T_2629,P_26716,10173.946954048024,transport_to_power
T_2632,P_24595,285.0760246024352,transport_to_power
T_2635,P_10514,9884.32304283218,transport_to_power
T_2636,P_22298,7831.621037657483,transport_to_power
T_2637,P_3998,7933.710723930097,transport_to_power
T_2640,P_9961,12712.912456493157,transport_to_power
T_2641,P_10514,12977.75060677717,transport_to_power
T_2643,P_12042,257.47743814866226,transport_to_power
T_2645,P_6029,370.67130332414706,transport_to_power
T_2646,P_8788,16419.62320780802,transport_to_power
T_2647,P_8788,24147.036952934042,transport_to_power
T_2648,P_8788,24263.608278123218,transport_to_power
T_2649,P_35128,18678.149313875892,transport_to_power
T_2650,P_35128,18776.897023011057,transport_to_power
T_2655,P_35128,15073.861349510767,transport_to_power
T_2656,P_35128,15185.60267113615,transport_to_power
T_2657,P_10514,14414.16032231585,transport_to_power
T_2660,P_27050,2092.1911085053516,transport_to_power
T_2661,P_3737,2233.9589074690475,transport_to_power
T_2662,P_36282,2383.9260623553914,transport_to_power
T_2670,P_2461,268.7087320907893,transport_to_power
T_2675,P_35128,6181.239835029024,transport_to_power
T_2676,P_35128,5718.464748887018,transport_to_power
T_2677,P_10514,10218.375827412987,transport_to_power
T_2678,P_26716,10788.799789063647,transport_to_power
T_2679,P_3284,32.00352575471869,transport_to_power
T_2681,P_21991,4081.5201257378503,transport_to_power
T_2682,P_21991,4295.299259846077,transport_to_power
T_2684,P_29738,215.23605365282756,transport_to_power
T_2687,P_10514,12236.792160689349,transport_to_power
T_2688,P_10514,12112.241615540537,transport_to_power
T_2689,P_18986,8835.55840306778,transport_to_power
T_2690,P_37213,6058.594081877175,transport_to_power
T_2691,P_37213,6086.407337032831,transport_to_power
T_2692,P_37213,14057.204017935352,transport_to_power
T_2693,P_18986,21592.857539461962,transport_to_power
T_2694,P_18986,21876.288878721916,transport_to_power
T_2695,P_10138,238.29854766482916,transport_to_power
T_2697,P_34848,4306.827944143207,transport_to_power
T_2698,P_20046,4108.004764590707,transport_to_power
T_2699,P_10514,13888.635105944246,transport_to_power
T_2700,P_10514,13998.237120549391,transport_to_power
T_2704,P_24001,355.98396342902834,transport_to_power
T_2705,P_10514,13498.349984144568,transport_to_power
T_2706,P_10514,13795.23184948225,transport_to_power
T_2707,P_16697,388.8727287413318,transport_to_power
T_2709,P_37172,6180.664136854032,transport_to_power
T_2710,P_37172,6128.808682918803,transport_to_power
T_2711,P_36942,5413.99140828208,transport_to_power
T_2712,P_36942,5531.534768833386,transport_to_power
T_2714,P_19229,429.63183385608016,transport_to_power
T_2715,P_19229,583.2092143507199,transport_to_power
T_2716,P_30468,171.06759365714038,transport_to_power
T_2717,P_4273,423.25326723834525,transport_to_power
T_2718,P_10514,13974.58417367675,transport_to_power
T_2719,P_10514,14151.343622408494,transport_to_power
T_2720,P_7293,163.71280398356282,transport_to_power
T_2724,P_29087,252.45223876524074,transport_to_power
T_2725,P_33603,487.8260014698206,transport_to_power
T_2729,P_35128,10525.67415866956,transport_to_power
T_2733,P_35128,2642.2616417132317,transport_to_power
T_2734,P_35128,2470.3528045605617,transport_to_power
T_2738,P_9961,12053.520718223359,transport_to_power
T_2739,P_10514,11918.14949623867,transport_to_power
T_2740,P_35128,1678.9939597627067,transport_to_power
T_2741,P_35128,1447.9666818440433,transport_to_power
T_2742,P_21991,21243.12133201834,transport_to_power
T_2743,P_21991,21624.780398155726,transport_to_power
T_2744,P_25904,567.6662560532673,transport_to_power
T_2748,P_6429,7440.678079197174,transport_to_power
T_2749,P_6429,6742.292282062179,transport_to_power
T_2752,P_10514,11883.393509180598,transport_to_power
T_2753,P_10514,12196.091675774904,transport_to_power
T_2754,P_31225,1866.0410081002524,transport_to_power
T_2755,P_31225,2142.8264452259364,transport_to_power
T_2756,P_10514,9702.708377451998,transport_to_power
T_2757,P_20046,3497.826282127119,transport_to_power
T_2758,P_20046,3185.1922933622036,transport_to_power
T_2760,P_26241,2750.367901599322,transport_to_power
T_2761,P_26241,3110.919818541746,transport_to_power
T_2765,P_4821,156.44816966763383,transport_to_power
T_2767,P_30500,181.1838695813491,transport_to_power
T_2768,P_415,519.8352972372213,transport_to_power
T_2769,P_415,601.0767392235368,transport_to_power
T_2770,P_37213,9117.762667268604,transport_to_power
T_2771,P_37213,9115.340450541542,transport_to_power
T_2773,P_37213,17823.633231348773,transport_to_power
T_2774,P_37213,18070.055209259426,transport_to_power
T_2775,P_9961,11817.958885387956,transport_to_power
T_2778,P_32241,385.29151104448675,transport_to_power
T_2782,P_14434,147.65487660352582,transport_to_power
T_2785,P_10514,9501.947145582742,transport_to_power
T_2786,P_10514,9701.838296693082,transport_to_power
T_2790,P_8321,26.553978778405597,transport_to_power
T_2791,P_28535,166.02747566427342,transport_to_power
T_2795,P_10514,10247.688009083893,transport_to_power
T_2796,P_10514,10488.883552080275,transport_to_power
T_2797,P_8165,684.1974513036882,transport_to_power
T_2798,P_8165,638.7367733193687,transport_to_power
T_2799,P_15379,4668.485468461084,transport_to_power
T_2800,P_1226,125.32880660084663,transport_to_power
T_2802,P_14477,168.31113401665792,transport_to_power
T_2808,P_8653,168.19424000657145,transport_to_power
T_2811,P_11145,93.36229445309797,transport_to_power
T_2812,P_27608,411.7708651937828,transport_to_power
T_2813,P_27608,521.7784247656124,transport_to_power
T_2814,P_8543,163.82550839226258,transport_to_power
T_2815,P_1060,316.54449504589564,transport_to_power
T_2818,P_33469,2680.7785997713945,transport_to_power
T_2819,P_10514,11540.793114825641,transport_to_power
T_2820,P_36282,1953.7507413704136,transport_to_power
T_2821,P_36282,1832.6212614512983,transport_to_power
T_2822,P_35128,12330.903150218559,transport_to_power
T_2823,P_35128,12388.114843723075,transport_to_power
T_2826,P_10514,17127.580887947748,transport_to_power
T_2827,P_10514,17950.379635212772,transport_to_power
T_2829,P_29832,198.31403447855564,transport_to_power
T_2830,P_26716,13268.08582193972,transport_to_power
T_2831,P_26716,13536.550274447645,transport_to_power
T_2832,P_10514,12582.45925319771,transport_to_power
T_2833,P_21991,16338.416678270636,transport_to_power
T_2834,P_21991,16769.366359357024,transport_to_power
T_2835,P_35128,19658.987955857043,transport_to_power
T_2836,P_35128,19870.13530413778,transport_to_power
T_2845,P_22647,339.71841201751516,transport_to_power
T_2847,P_33613,172.27059756260334,transport_to_power
T_2849,P_32846,356.60057039505466,transport_to_power
T_2855,P_27840,282.0310227726942,transport_to_power
T_2861,P_35882,107.40911601617906,transport_to_power
T_2865,P_10514,15472.632488415511,transport_to_power
T_2866,P_10514,15467.175552621362,transport_to_power
T_2870,P_23242,152.48512058475686,transport_to_power
T_2874,P_3661,177.35558136928972,transport_to_power
T_2876,P_26716,14915.671262584916,transport_to_power
T_2877,P_10514,14705.934884554574,transport_to_power
T_2878,P_10514,14660.558708166669,transport_to_power
T_2879,P_11458,300.6301911809326,transport_to_power
T_2882,P_36282,4357.225297309363,transport_to_power
T_2883,P_36282,4161.144642812051,transport_to_power
T_2884,P_14018,227.85061766947044,transport_to_power
T_2885,P_14019,102.18941639163404,transport_to_power
T_2886,P_16921,286.1072938616711,transport_to_power
T_2887,P_10514,13008.93807571882,transport_to_power
T_2888,P_10514,12968.550640835898,transport_to_power
T_2889,P_7792,816.2600375562735,transport_to_power
T_2891,P_27812,403.1712199206,transport_to_power
T_2892,P_17973,358.02245906873975,transport_to_power
T_2894,P_4706,306.5638249142994,transport_to_power
T_2895,P_34848,3696.599554493605,transport_to_power
T_2897,P_8315,249.032625473721,transport_to_power
T_2900,P_10514,6711.887649640043,transport_to_power
T_2901,P_10514,6925.93617829677,transport_to_power
T_2904,P_8788,5047.453184844542,transport_to_power
T_2905,P_24077,4876.754431359272,transport_to_power
T_2907,P_32343,130.2809520547187,transport_to_power
T_2913,P_10514,11601.579040287628,transport_to_power
T_2914,P_35128,13414.938740210799,transport_to_power
T_2915,P_35128,13623.836546925586,transport_to_power
T_2917,P_10514,16652.202575566836,transport_to_power
T_2918,P_10514,16719.152037083826,transport_to_power
T_2922,P_36282,2497.3613240799164,transport_to_power
T_2923,P_36282,2192.143828078702,transport_to_power
T_2924,P_6429,4079.4452969363365,transport_to_power
T_2925,P_6429,3951.148947885486,transport_to_power
T_2928,P_26716,1386.4824619991468,transport_to_power
T_2929,P_4205,115.81773180674752,transport_to_power
T_2930,P_29790,101.30810909782281,transport_to_power
T_2931,P_1762,5270.894589238667,transport_to_power
T_2932,P_1762,5237.9584674405205,transport_to_power
T_2933,P_19984,204.51183903236597,transport_to_power
T_2935,P_17424,133.88397401321956,transport_to_power
T_2938,P_35128,19047.266859994474,transport_to_power
T_2939,P_10514,13113.89103794073,transport_to_power
T_2940,P_10514,13059.315773519915,transport_to_power
T_2941,P_35128,16268.354513535764,transport_to_power
T_2942,P_35128,16749.97512975322,transport_to_power
T_2943,P_34867,10935.132046455277,transport_to_power
T_2944,P_26716,1432.3016265349574,transport_to_power
T_2945,P_166,347.31959190155084,transport_to_power
T_2946,P_21520,390.8324874643238,transport_to_power
T_2948,P_9961,11386.847330327939,transport_to_power
T_2949,P_9961,11716.394648071695,transport_to_power
T_2950,P_12431,233.4800397769963,transport_to_power
T_2956,P_30839,1330.3467754500616,transport_to_power
T_2960,P_21991,10205.634320250407,transport_to_power
T_2961,P_21991,10715.146636638527,transport_to_power
T_2962,P_26716,12347.930272142225,transport_to_power
T_2963,P_26716,12752.130362014845,transport_to_power
T_2964,P_10514,17508.77246217081,transport_to_power
T_2965,P_10514,8367.175641663975,transport_to_power
T_2966,P_10514,8509.6447690459,transport_to_power
T_2968,P_15379,6448.767193082049,transport_to_power
T_2969,P_15379,6063.3372789542655,transport_to_power
T_2971,P_31583,238.0222970156654,transport_to_power
T_2972,P_2774,144.1668845684217,transport_to_power
T_2974,P_12562,139.28072259599676,transport_to_power
T_2975,P_12562,322.2084607617709,transport_to_power
T_2976,P_14411,1835.9128574267095,transport_to_power
T_2977,P_14411,1522.2552665183027,transport_to_power
T_2978,P_21190,267.96469120545044,transport_to_power
T_2979,P_27603,229.30512258497265,transport_to_power
T_2980,P_33463,118.04938845624442,transport_to_power
T_2982,P_10514,15473.849473398639,transport_to_power
T_2983,P_10514,15806.614829810651,transport_to_power
T_2987,P_29282,313.1353631125637,transport_to_power
T_2992,P_10514,12989.912894819245,transport_to_power
T_2993,P_24600,2118.9393131640018,transport_to_power
T_2994,P_24600,2111.5486043444357,transport_to_power
T_2995,P_10514,14681.521849051085,transport_to_power
T_2996,P_10514,9239.352263275994,transport_to_power
T_2997,P_1711,244.13800784469376,transport_to_power
T_2998,P_10514,5816.158404042571,transport_to_power
T_2999,P_10514,6489.141452026424,transport_to_power
T_3002,P_6429,8223.755875435894,transport_to_power
T_3003,P_6429,7785.0980623092,transport_to_power
T_3004,P_26716,18404.37722028286,transport_to_power
T_3005,P_26716,18471.20208098265,transport_to_power
T_3006,P_10514,9012.677952113925,transport_to_power
T_3009,P_24744,447.01091307295974,transport_to_power
T_3010,P_19469,915.3062036621435,transport_to_power
T_3011,P_17819,134.61939572636254,transport_to_power
T_3013,P_6412,1269.007725279437,transport_to_power
T_3018,P_795,311.3076763497962,transport_to_power
T_3022,P_23381,3917.1318361168824,transport_to_power
T_3023,P_37213,8091.62572618138,transport_to_power
T_3028,P_14673,420.7314789647376,transport_to_power
T_3029,P_429,93.8850246258902,transport_to_power
T_3031,P_10514,9088.366918416195,transport_to_power
T_3032,P_10514,8875.516640772907,transport_to_power
T_3033,P_17554,8000.604909663238,transport_to_power
T_3034,P_21991,15531.33391836273,transport_to_power
T_3036,P_28996,509.6799507056249,transport_to_power
T_3037,P_34867,9119.34431149552,transport_to_power
T_3038,P_21958,29.757901302937267,transport_to_power
T_3043,P_33526,147.1674451016894,transport_to_power
T_3044,P_33526,347.0525374276692,transport_to_power
T_3048,P_32796,303.78729927103734,transport_to_power
T_3051,P_26716,1046.5964665887698,transport_to_power
T_3052,P_26716,1089.9875504975423,transport_to_power
T_3055,P_21991,12869.095549200536,transport_to_power
T_3056,P_21991,13271.992549204955,transport_to_power
T_3057,P_10514,14243.029470085321,transport_to_power
T_3058,P_10514,14529.939955259975,transport_to_power
T_3059,P_35128,12251.045899366463,transport_to_power
T_3060,P_35128,12575.339634929041,transport_to_power
T_3061,P_23832,119.66827890816653,transport_to_power
T_3063,P_30746,2400.0720803154227,transport_to_power
T_3066,P_2398,252.646302073704,transport_to_power
T_3067,P_36942,5828.7649116855955,transport_to_power
T_3068,P_33418,146.08332410258234,transport_to_power
T_3069,P_33418,251.2916126614646,transport_to_power
T_3070,P_37213,10905.63724606115,transport_to_power
T_3071,P_37213,10604.678344868005,transport_to_power
T_3073,P_28341,164.76067400633374,transport_to_power
T_3074,P_8788,23486.95384934677,transport_to_power
T_3075,P_8788,23630.281483898212,transport_to_power
T_3076,P_35910,1987.3899637206794,transport_to_power
T_3080,P_30624,61.27280924399076,transport_to_power
T_3081,P_21494,1413.1331578629427,transport_to_power
T_3082,P_36032,1712.3430988681814,transport_to_power
T_3083,P_28298,154.7617819288495,transport_to_power
T_3084,P_28145,257.56432464639033,transport_to_power
T_3085,P_21900,240.89695451286576,transport_to_power
T_3088,P_35128,22973.096522409123,transport_to_power
T_3089,P_35128,23182.912779968778,transport_to_power
T_3092,P_35128,20603.754831960556,transport_to_power
T_3093,P_3998,5717.435292622885,transport_to_power
T_3094,P_3998,5807.803891653265,transport_to_power
T_3097,P_37190,159.40396826195857,transport_to_power
T_3100,P_37191,141.97946088717453,transport_to_power
T_3101,P_35128,23639.475187316693,transport_to_power
T_3102,P_12833,3839.7934256561493,transport_to_power
T_3103,P_12833,3713.021290096991,transport_to_power
T_3104,P_18481,378.4331033567135,transport_to_power
T_3106,P_30652,410.00262502235563,transport_to_power
T_3109,P_13822,143.85345684866263,transport_to_power
T_3113,P_8355,307.6823279387271,transport_to_power
T_3118,P_1879,251.05829493668585,transport_to_power
T_3119,P_6905,281.3576229186255,transport_to_power
T_3120,P_11278,574.4053722269382,transport_to_power
T_3124,P_6429,3482.8809009345564,transport_to_power
T_3125,P_21423,482.70460742639784,transport_to_power
T_3126,P_21423,388.8778083503213,transport_to_power
T_3129,P_21282,304.8002642605146,transport_to_power
T_3130,P_6507,371.21686814011406,transport_to_power
T_3131,P_37213,10148.459019829981,transport_to_power
T_3133,P_30566,102.67136397208358,transport_to_power
T_3135,P_20104,160.44713231535812,transport_to_power
T_3136,P_4426,229.23831287185607,transport_to_power
T_3139,P_21991,19561.67707432821,transport_to_power
T_3140,P_21991,20064.704105244244,transport_to_power
T_3142,P_6143,244.01070563700955,transport_to_power
T_3143,P_13747,126.81365073227401,transport_to_power
T_3146,P_28193,420.03340492341647,transport_to_power
T_3148,P_10514,16301.343358162512,transport_to_power
T_3149,P_10514,16371.099625689447,transport_to_power
T_3150,P_1138,392.81234434673985,transport_to_power
T_3151,P_24744,163.69292318191953,transport_to_power
T_3154,P_10552,101.63253387336786,transport_to_power
T_3155,P_10551,336.7032261635951,transport_to_power
T_3158,P_31941,2229.5842501408138,transport_to_power
T_3159,P_31941,2163.437213895569,transport_to_power
T_3163,P_18345,198.31450556974085,transport_to_power
T_3164,P_12624,1923.722916318871,transport_to_power
T_3165,P_12624,1889.137261518644,transport_to_power
T_3170,P_13754,243.54953935782322,transport_to_power
T_3172,P_10514,9127.808176161256,transport_to_power
T_3173,P_17103,1018.0384868623086,transport_to_power
T_3174,P_8035,1209.9755366949873,transport_to_power
T_3176,P_10514,13183.133441952677,transport_to_power
T_3177,P_10514,13365.095373986202,transport_to_power
T_3178,P_21991,11675.465518683826,transport_to_power
T_3179,P_13157,141.61106906389142,transport_to_power
T_3182,P_24008,338.22186403875224,transport_to_power
T_3184,P_1894,764.8676771672982,transport_to_power
T_3185,P_1894,656.6441229627176,transport_to_power
T_3186,P_8778,143.78328622429538,transport_to_power
T_3189,P_35128,9847.41056787987,transport_to_power
T_3190,P_35128,10068.750877782579,transport_to_power
T_3191,P_5761,163.014965283702,transport_to_power
T_3194,P_17216,124.92913577119339,transport_to_power
T_3196,P_20994,62.59660168631381,transport_to_power
T_3198,P_21096,329.1859677294398,transport_to_power
T_3205,P_15379,4210.316754354959,transport_to_power
T_3206,P_11376,3992.9036171071925,transport_to_power
T_3208,P_24004,29.892017199026725,transport_to_power
T_3209,P_21355,71.22036281274015,transport_to_power
T_3213,P_12875,178.8763939579299,transport_to_power
T_3215,P_15597,263.4891742086844,transport_to_power
T_3216,P_24935,182.42229231840872,transport_to_power
T_3218,P_20045,231.86985214701093,transport_to_power
T_3219,P_28319,248.10714417104504,transport_to_power
T_3221,P_10514,5793.281384038886,transport_to_power
T_3222,P_10514,7004.147002919289,transport_to_power
T_3224,P_16004,135.2345941698339,transport_to_power
T_3227,P_25853,140.93612631353656,transport_to_power
T_3232,P_9961,11722.657963966609,transport_to_power
T_3233,P_10514,11601.353718306305,transport_to_power
T_3235,P_10514,8607.636705023706,transport_to_power
T_3236,P_10514,8736.343439817765,transport_to_power
T_3243,P_26716,18303.52096755253,transport_to_power
T_3244,P_26716,18645.408270071348,transport_to_power
T_3246,P_10514,15788.385230819422,transport_to_power
T_3247,P_28415,99.30641171102097,transport_to_power
T_3249,P_11376,6225.519490586291,transport_to_power
T_3250,P_11376,6383.336813444017,transport_to_power
T_3251,P_29559,248.89234623725375,transport_to_power
T_3252,P_13147,4815.348702179301,transport_to_power
T_3253,P_13147,4408.416396373186,transport_to_power
T_3254,P_31161,228.6429297729694,transport_to_power
T_3256,P_27392,232.98901745440807,transport_to_power
T_3257,P_27392,324.77769529025164,transport_to_power
T_3259,P_32919,25.73693975245999,transport_to_power
T_3260,P_2593,329.0297000462274,transport_to_power
T_3261,P_10514,12328.993240781052,transport_to_power
T_3263,P_582,52.00279242158661,transport_to_power
T_3270,P_21991,23184.631671527957,transport_to_power
T_3275,P_3962,1989.5721498722621,transport_to_power
T_3276,P_1061,299.0828612335236,transport_to_power
T_3277,P_23201,275.260356693446,transport_to_power
T_3284,P_10514,9077.374587918403,transport_to_power
T_3285,P_10514,9351.806018980216,transport_to_power
T_3287,P_25550,289.9691458025745,transport_to_power
T_3291,P_2724,202.02234157452665,transport_to_power
T_3292,P_22298,6364.994259087641,transport_to_power
T_3293,P_22298,6864.704306503276,transport_to_power
T_3294,P_10042,444.0521524894507,transport_to_power
T_3295,P_8788,591.9488690946324,transport_to_power
T_3296,P_8788,811.2037577136285,transport_to_power
T_3297,P_37213,17019.462385524163,transport_to_power
T_3298,P_37213,17142.643272295416,transport_to_power
T_3299,P_21106,365.592480542021,transport_to_power
T_3301,P_18986,3128.240741816731,transport_to_power
T_3302,P_35521,1879.6342248634442,transport_to_power
T_3303,P_9122,344.39130807553397,transport_to_power
T_3304,P_18106,161.8095225362774,transport_to_power
T_3305,P_18106,565.4118785452146,transport_to_power
T_3308,P_36942,4818.831124910378,transport_to_power
T_3309,P_36942,5112.412232126773,transport_to_power
T_3311,P_10119,278.2613865436346,transport_to_power
T_3313,P_23769,224.81704391066185,transport_to_power
T_3314,P_22657,181.13341140569514,transport_to_power
T_3315,P_21647,316.2175561693192,transport_to_power
T_3319,P_3851,168.967427546053,transport_to_power
T_3322,P_30746,1279.1185483612646,transport_to_power
T_3329,P_10514,14155.017685677016,transport_to_power
T_3330,P_10514,14630.642111230092,transport_to_power
T_3331,P_18106,436.80791672085405,transport_to_power
T_3332,P_18106,665.9160912950396,transport_to_power
T_3336,P_18986,4563.980824169592,transport_to_power
T_3337,P_23381,5103.6389730823585,transport_to_power
T_3339,P_20279,126.66081018752158,transport_to_power
T_3343,P_8834,132.32935701762725,transport_to_power
T_3344,P_20610,233.85483606481765,transport_to_power
