node_id,community_id,longitude,latitude
10420,0,1287779.09267546,189563.77189415705
10446,0,1289750.42797349,189866.305782467
10678,0,1287930.41453162,186982.756083518
10685,0,1285199.90291283,188268.786676824
10686,0,1285325.48569696,188263.295540825
10802,0,1289137.51610085,188618.211829185
10918,0,1287827.38323551,192679.53407335296
10972,0,1288201.6945319,184780.571185261
11175,0,1288690.1075884,183232.267183676
11201,0,1290314.32282206,189154.707765743
11202,0,1290374.99923813,188584.67941315504
11252,0,1286820.30880249,190530.82277514003
11410,0,1288808.92691652,187744.302132294
11423,0,1286683.37145835,185204.313137695
11495,0,1288602.74586031,190512.211639121
11573,0,1288840.88122055,188423.061620995
11665,0,1287212.86445089,186585.879603103
11667,0,1287996.1804837,184054.892848521
11730,0,1286287.71308994,184860.589041337
11763,0,1286275.15142593,191562.0930482
11764,0,1286268.98643392,191086.43423171304
11830,0,1288793.19565251,192118.490552768
11861,0,1287074.25024275,188672.462325245
12122,0,1289701.55898143,187952.029428512
12203,0,1287662.83110735,183210.907951653
12322,0,1288652.17325236,184818.277169302
12353,0,1288642.66016436,188692.84779726
12482,0,1289754.62547749,190030.07378263804
12637,0,1287027.6889627,186891.702771425
12681,0,1287195.07974687,191796.976120442
12740,0,1286875.29721855,187454.95889999
12834,0,1289152.73984487,192036.662008688
12900,0,1287850.00294754,192874.305017546
13043,0,1289410.62912513,187960.119924515
13066,0,1285010.58278464,187546.900596097
13069,0,1285420.07276906,187048.710323587
13077,0,1287499.90163518,184723.44561719903
13078,0,1287491.33830717,184497.42539297
13091,0,1285303.08646493,187486.910580024
13126,0,1286055.0764177,184061.64446452295
13133,0,1286559.75949022,191814.543352455
13134,0,1286536.0131222,190817.320567444
13148,0,1285765.31584141,192935.195961609
13149,0,1286032.99212968,184940.084337428
13299,0,1286381.55545804,185468.370993957
13556,0,1289190.80013292,185084.638129577
13605,0,1288695.53472441,188630.371573195
13675,0,1286324.93254597,188565.085941136
13811,0,1285251.54323289,185773.287346274
13861,0,1286656.11558633,192910.915833578
14055,0,1289977.38451771,190247.554678857
14089,0,1290296.48135005,189871.133494467
14103,0,1287680.36614737,184716.390833199
14139,0,1285527.34585716,186220.474162728
14224,0,1285938.16428958,185534.593266025
14228,0,1287459.89779514,183538.830575988
14263,0,1289184.70010091,190496.82776711896
14412,0,1290219.99200597,190453.13957506404
14564,0,1287480.90464316,191790.157560438
14659,0,1287296.70585898,183767.117808223
14660,0,1287829.34816352,183765.197552219
14949,0,1289211.10323693,191151.363575786
14985,0,1290219.15763797,184705.774385184
15072,0,1289498.53741322,190386.546870992
15073,0,1289472.02464521,190363.925814971
15116,0,1289433.35085316,184697.690417171
15117,0,1289451.44461319,185035.003057525
15118,0,1289323.22605304,184511.116976976
15140,0,1285541.56332918,184691.983729169
