node_id,longitude,latitude
3938,1286097.20889774,248483.068466485
3945,1286323.43347397,203816.86054875
3948,1279207.38930669,198815.170111626
3954,1259508.09706251,188533.0440211
3955,1283848.36499144,253822.764791951
3981,1263796.93162692,268234.459718719
3982,1263464.67146657,268243.251398727
3990,1287200.41305888,200504.320577353
3993,1281584.19033313,197565.80281435
4006,1262975.58154607,172661.358564854
4008,1280277.46495579,168598.599904686
4010,1260668.6449037,281243.78248404
4011,1269803.54072106,285153.634840041
4041,1277346.42092079,258928.961277187
4054,1268693.44254392,234894.070692569
4057,1281883.12678143,182118.162478536
4058,1282200.28063776,182113.846190527
4066,1266025.6151492,251614.702901691
4070,1267819.78084703,285003.611863881
4073,1281492.42546903,171702.377187863
4076,1261210.74423227,278250.785168976
4088,1280964.25951649,209178.977738246
