node_id,community_id,longitude,latitude
16894,1,1272851.17566818,250112.440500155
16899,1,1274351.75762172,250062.2414601
16933,1,1274814.16159019,248748.249330759
16934,1,1275203.36683859,248605.028530613
16955,1,1271967.68401928,254976.992121145
16957,1,1270740.71697803,246456.91275242
16975,1,1275261.56357466,250312.885684371
16984,1,1273869.57195723,250077.579060122
16995,1,1273855.57061321,250877.118772939
17003,1,1272168.67339548,251003.737269074
17047,1,1273011.18386035,254072.977848217
17087,1,1272783.69022812,250114.862132162
17103,1,1274090.21618146,252755.723958865
17123,1,1271666.99102697,247492.498929471
17297,1,1273636.61144499,246714.367920682
17512,1,1269823.79588908,248814.179634824
17513,1,1269995.48190525,248565.947250575
17520,1,1270319.04260959,249360.717299387
17525,1,1270588.06571387,249681.031283721
17535,1,1269247.08446449,248102.935986102
17555,1,1274245.78245361,252118.650422215
17557,1,1274283.00222965,252348.668662444
17700,1,1270849.90078613,248582.927474588
17926,1,1272411.45707573,254208.202040359
18254,1,1272500.30795582,254750.357432902
18255,1,1272302.85592362,255022.46578519
18260,1,1271448.29201874,255427.1926976
18975,1,1272843.14059618,251487.88920556
19013,1,1273533.81573288,253444.214711577
19419,1,1270815.25784209,249858.003379896
19420,1,1270886.59198616,249920.519987956
19574,1,1271973.79358728,258235.828156471
19576,1,1271983.08062729,256890.028347105
19577,1,1274175.83736554,250271.074356318
19589,1,1273190.41221254,253629.288439766
19590,1,1273571.98194093,252950.282295063
20336,1,1273802.32926916,250494.493556544
20803,1,1272454.72369978,250671.477428734
20850,1,1269242.97982448,247906.273649901
101,2,1266971.44593416,229144.100254685
102,2,1267074.50084627,229257.475998804
169,2,1268605.79934384,230121.900767684
170,2,1268928.17694417,230113.763999686
173,2,1266453.41284563,227664.082845166
174,2,1266226.6938694,227870.505373389
204,2,1272234.48792355,239077.257832855
205,2,1272900.20837224,240350.108970165
