Node ID,Longitude,Latitude,Degree Centrality
9743,1267148.63063835,283407.314198256,4.0
9744,1267752.29150297,283397.940566242,3.0
9745,1280778.0958683,226515.265627995,4.0
9746,1276385.6682798,275314.262157962,3.0
9747,1277923.76133738,275138.748045787,1.0
9748,1254041.61027293,239876.404201671,4.0
9749,1283730.87833533,194235.209722936,3.0
9750,1283725.06796731,193975.185338676,3.0
9751,1264516.58897164,270861.506633401,4.0
9752,1257116.26358807,243122.39607700697,3.0
9753,1271128.86808242,222773.459736168,4.0
9754,1271450.89041875,222766.58741615704,5.0
9755,1276268.02808768,230408.292575985,4.0
9756,1280032.28895554,264461.980738848,4.0
9757,1279417.4207309,265152.446531564,3.0
9758,1279321.8851788,265294.407171711,3.0
9759,1266708.9199179,231501.908513099,4.0
9760,1280854.26988438,255700.758393884,4.0
9761,1278226.01989768,257245.734011456,4.0
9762,1278877.56716235,257226.281275436,4.0
9763,1283790.55539139,184510.622896984,3.0
9764,1288231.52710794,185957.120306462,2.0
9765,1288427.93293214,185326.28235381804,3.0
9766,1294382.36391424,187367.0273159,4.0
9767,1295020.55393088,186946.864755481,4.0
9768,1269090.35608034,181148.05578954503,3.0
9769,1259828.71715885,190469.120503083,3.0
9770,1259710.11203873,190520.39205513903,3.0
9771,1284294.8223999,200560.959233418,3.0
9772,1268225.48119944,253702.473719835,4.0
9773,1287014.52857868,195435.579068169,4.0
9774,1287507.64141119,195439.53446017197,3.0
9775,1284804.03264043,195890.98137264,3.0
9776,1285152.42963278,195885.286844626,2.0
9777,1264085.4527152,266242.364932671,4.0
9778,1284222.92723183,260776.72659108,1.0
9779,1282637.42809421,262544.350016892,1.0
9780,1284462.96313608,190928.599927559,4.0
9781,1263081.47639418,265607.408196032,3.0
9782,1263085.45501818,266271.493508711,4.0
9783,1274629.772854,190941.414519563,2.0
9784,1274222.49541359,226613.659420103,4.0
9785,1257030.27523598,214339.431375533,3.0
9786,1268566.07070379,243669.782125562,4.0
9787,1284025.14476763,209824.064074904,1.0
9788,1284015.11596762,209107.178058162,3.0
9789,1278881.75839436,257557.898363784,4.0
9790,1282587.72742215,259111.52255737796,3.0
9791,1270277.62801754,229644.437151194,4.0
9792,1255288.2524502,217476.487442732,3.0
9793,1272736.15947607,204599.775301561,3.0
9794,1279651.04626715,266474.663684919,4.0
9795,1261549.11428061,210562.850635663,4.0
9796,1269371.48772863,224721.158298165,4.0
9797,1269648.58366491,224885.038554326,4.0
9798,1259444.09488645,187338.779315874,1.0
9799,1286970.30029064,204662.781445622,1.0
9800,1282700.38956627,268354.237702832,3.0
9801,1261745.61386481,193156.889721841,4.0
9802,1263853.98333897,248990.668147013,4.0
9803,1258073.27805305,241072.827690899,4.0
9804,1258085.03856507,241739.191851586,4.0
9805,1272419.05413175,226525.348251998,4.0
9806,1265815.42199698,227422.447196931,3.0
9807,1257167.52656412,220203.90779752997,3.0
9808,1257462.79402043,219956.87944528498,3.0
9809,1282345.71737391,175008.159655258,4.0
9810,1283659.12089525,174959.979303196,4.0
9811,1257293.91875625,251068.219765142,4.0
9812,1272768.9596041,210453.826571554,4.0
9813,1284114.70041572,196424.210301176,1.0
9814,1264403.57213953,193105.12178579,4.0
9815,1268989.84350424,244630.728686541,3.0
9816,1277952.70450541,263220.932033584,3.0
9817,1263238.62929034,244505.042286411,4.0
9818,1282369.49126193,269036.353479534,4.0
9819,1281616.77228516,227799.519901305,4.0
9820,1270284.28708956,230072.786719635,4.0
9821,1267116.95351832,193026.177401707,3.0
9822,1266802.36561398,193035.985145718,4.0
9823,1276324.80357574,206985.243335992,1.0
9824,1256407.41789134,215205.123536408,4.0
9825,1269811.18078507,216634.26600188,2.0
9826,1269795.79857706,215874.255057096,3.0
9827,1264324.86199546,188693.987253264,4.0
9828,1268265.88593549,246224.553584173,3.0
9829,1277638.94821708,202782.48269169,4.0
9830,1284746.18105637,193504.571130186,1.0
9831,1284883.95148851,169744.040545866,4.0
9832,1285407.99571304,169632.959713742,3.0
9833,1270845.16721813,276485.283471167,1.0
9834,1271087.81598638,276480.761167154,3.0
9835,1264749.20433189,287019.281753957,4.0
9836,1250744.04175754,213418.314126581,4.0
9837,1280633.94982015,237381.74224712,1.0
9838,1280202.74201171,216303.839185536,4.0
9839,1281584.44953312,230471.329568043,3.0
9840,1265693.03678085,234348.875236019,3.0
9841,1259166.15773417,251041.820533112,3.0
9842,1264623.67735575,244549.994606465,4.0
9843,1278400.82501787,216657.333521903,3.0
9844,1275594.05176699,248435.333298445,4.0
9845,1275597.64459899,248691.508018702,3.0
9846,1287096.02253076,185195.407601684,3.0
9847,1287504.24902719,184838.245297313,3.0
9848,1286411.56256206,249799.971635833,4.0
9849,1276962.7336884,249620.314227656,3.0
9850,1276969.20223241,249987.935220033,4.0
9851,1273930.52229328,178474.279338807,3.0
9852,1274190.80062956,178480.599210814,4.0
9853,1283301.64985488,274819.900621459,2.0
9854,1283285.41068687,274967.393741608,3.0
9855,1290850.35552661,182854.985775292,3.0
9856,1291129.67424691,182845.144943282,3.0
9857,1277081.82501651,215401.182864621,4.0
9858,1286145.4791058,206271.621383265,2.0
9859,1263712.46788283,191781.665464431,4.0
9860,1275432.11371882,223347.596056744,4.0
9861,1252735.49769558,238109.042599872,4.0
9862,1277073.32140051,236767.522342488,4.0
9863,1277245.38437669,236763.298278496,3.0
9864,1251139.56258994,215236.766480446,3.0
9865,1272615.40216394,235144.864484832,4.0
9866,1257590.29021256,210496.228427589,4.0
9867,1280746.11398026,222869.090776265,4.0
9868,1281025.39519656,222863.353304252,1.0
9869,1266505.47902168,198370.110911176,3.0
9870,1254410.5869133,241190.666347027,4.0
9871,1260247.49712728,261048.14470335803,3.0
9872,1287782.40070747,192385.113721043,3.0
9873,1287765.60185945,191782.38527242802,3.0
9874,1257831.80842081,196598.519357353,4.0
9875,1262266.88484134,239359.78384915003,3.0
9876,1262275.27952935,239720.49181751898,3.0
9877,1270564.92830583,239988.139561787,4.0
9878,1270576.45777786,240407.906090215,4.0
9879,1286612.02937828,249795.216115832,4.0
9880,1286637.00179429,250320.275700375,2.0
9881,1271882.20024319,196543.777981311,1.0
9882,1286872.36089854,202474.412099376,3.0
9883,1262967.68561006,243800.039085701,4.0
9884,1262968.08260207,243832.001325727,4.0
9885,1275329.41023073,247704.340977699,4.0
9886,1275583.48152699,247700.719601691,4.0
9887,1278784.94527426,201030.925825894,3.0
9888,1279987.0190035,263886.683330268,3.0
9889,1280323.99634783,263750.467714131,3.0
9890,1287808.9944995,248192.946994185,3.0
9891,1270236.5913455,254835.065272987,4.0
9892,1257088.12355605,191270.474871904,4.0
9893,1257105.21238805,190652.992823273,4.0
9894,1282285.47404584,245910.783535853,4.0
9895,1278988.58533847,218037.977107316,4.0
9896,1279248.16121073,218030.249427304,4.0
9897,1274244.83890161,257030.115003243,4.0
9898,1274250.54392561,257362.467387587,4.0
9899,1271046.59857833,255463.804153636,4.0
9900,1286465.61203413,206933.636103943,4.0
9901,1286464.27801812,206846.175367847,2.0
9902,1260666.56483971,278417.597841144,3.0
9903,1261115.79332016,278568.282257304,3.0
9904,1269364.12164861,177359.51024965904,3.0
9905,1278470.03711393,254367.07308051,2.0
9906,1269429.83870468,274746.898765385,4.0
9907,1269761.28356902,274741.255757377,3.0
9908,1267263.26526245,241123.42538695,3.0
9909,1260381.44765541,251682.413109764,3.0
9910,1282324.42873389,242984.739244863,3.0
9911,1282945.62527852,243380.107501268,3.0
9912,1278544.38969001,220693.087254032,4.0
9913,1259115.96131812,187611.044852152,3.0
9914,1275386.98130278,218718.879636005,4.0
9915,1252698.84361555,236980.83293470702,3.0
9916,1277258.8748727,180655.06698903404,3.0
9917,1269288.35403253,188465.762933031,3.0
9918,1257775.37251675,212925.665486082,4.0
9919,1271211.39646651,199355.453760177,2.0
9920,1279652.22930714,219434.323092744,4.0
9921,1274818.5421342,207853.48237688802,3.0
9922,1284613.80435222,245213.485743135,4.0
9923,1270660.66430594,226334.980827808,4.0
9924,1282832.2357744,252022.111222118,3.0
9925,1282580.39571014,208313.274761349,3.0
9926,1262723.96957782,245841.258799791,4.0
9927,1281573.95711711,257147.36639536903,3.0
9928,1286326.23929799,243325.925549209,3.0
9929,1267850.44651106,237931.426791683,2.0
9930,1266710.23454189,239216.504617006,4.0
9931,1270150.94814542,223404.780376807,3.0
9932,1270811.37496209,270100.729288623,3.0
9933,1270819.8834421,270732.382857278,4.0
9934,1272574.4833159,199523.11385636,4.0
9935,1273165.3807245,199511.020096347,1.0
9936,1279017.9093705,238042.4088718,4.0
9937,1256254.48841919,252810.00043891402,3.0
9938,1252192.58345503,213184.68955034,1.0
9939,1270935.52926622,231312.499424905,4.0
9940,1270938.20510623,231486.601121083,1.0
9941,1275064.15973444,273630.79143624,3.0
9942,1275285.27743067,273506.635532111,1.0
9943,1262751.33104984,270805.078601345,3.0
9944,1263826.27473094,247373.079217359,2.0
9945,1274916.66040629,257011.081275225,4.0
9946,1275588.56882298,256991.803707197,4.0
9947,1257569.19837253,251069.493365139,4.0
9948,1264881.18833202,243636.492525533,3.0
9949,1275240.20927063,210421.271243513,3.0
9950,1257875.26301284,253066.121975183,4.0
9951,1282808.76863837,253186.447159305,4.0
9952,1272886.29010022,254753.679288909,4.0
9953,1255923.41949084,209898.871306986,5.0
9954,1280591.98303612,228693.767134219,4.0
9955,1251887.73135872,211915.545101047,3.0
9956,1251970.76828679,211553.89294067,1.0
9957,1266716.8519499,231816.807457417,4.0
9958,1265337.16183649,284242.843415111,3.0
9959,1281987.35423754,223737.430937156,2.0
9960,1269926.02340919,187140.078259677,4.0
9961,1269888.64190514,185804.845042303,4.0
9962,1276385.1299118,272984.016523585,3.0
9963,1273097.60171643,280633.428051412,2.0
9964,1273101.83659644,281970.991636783,4.0
9965,1282294.57145385,255144.410745308,3.0
9966,1268273.74353549,257135.877563357,4.0
9967,1278846.90546632,254939.500729099,3.0
9968,1280061.09330757,253904.07404004,2.0
9969,1260897.40791194,210837.764171943,5.0
9970,1264052.82122718,192442.817337111,4.0
9971,1284951.61145657,209524.094218597,4.0
9972,1263274.80541837,246330.530736282,3.0
9973,1277752.88696921,249096.67909111097,3.0
9974,1259452.91799046,252356.871734455,4.0
9975,1259201.0832382,253045.045559168,4.0
9976,1280924.06796445,257828.750844061,4.0
9977,1280927.77465245,258161.943420395,3.0
9978,1280928.78252445,283515.794006363,1.0
9979,1268679.71486391,176215.488232493,1.0
9980,1274118.41790949,238625.968424395,2.0
9981,1289977.91206972,170354.343778491,4.0
9982,1270756.68312204,286006.702360913,3.0
9983,1270757.58341004,286333.318233252,1.0
9984,1281348.16492489,227805.370653316,4.0
9985,1282499.85817407,228240.780189767,4.0
9986,1282839.58483042,228232.731677756,4.0
9987,1282014.43654157,213900.997839078,4.0
9988,1280269.73561178,230060.806431621,3.0
9989,1280351.15871586,230058.645983621,3.0
9990,1278928.9928904,261231.32710353998,3.0
9991,1279953.86751546,216872.200210124,3.0
9992,1280213.27839573,216861.903698117,4.0
9993,1263072.95671417,206472.449735478,1.0
9994,1276368.07679178,221912.428375289,4.0
9995,1257090.15075605,240423.02289024,4.0
9996,1257103.36925206,241088.995626912,4.0
9997,1263487.41911459,198411.349375218,4.0
9998,1262460.94416954,250344.915764391,3.0
9999,1262467.87325755,250988.633973062,4.0
10000,1283639.86143923,203864.138628796,3.0
10001,1283633.27123122,203587.284228519,4.0
10002,1281797.48780534,195686.475196421,1.0
10003,1281795.26930934,195586.50034833,2.0
10004,1275777.99787918,203416.850180343,3.0
10005,1287695.30611539,191783.09196043,3.0
10006,1255807.28425872,216556.935441792,3.0
10007,1264941.29054008,255632.844857812,4.0
10008,1270912.49809819,225277.85602672404,5.0
10009,1252433.90351927,238182.912551939,4.0
10010,1255395.89693031,203999.763076946,4.0
10011,1286746.83456241,195426.664060161,4.0
10012,1271147.01995444,233005.681442648,4.0
10013,1271099.7729784,233186.291938826,1.0
10014,1272616.72171594,178478.313770801,4.0
10015,1281180.46022071,245130.593199059,3.0
10016,1281190.72230072,245929.39441587,3.0
10017,1271892.02865919,205976.236486956,3.0
10018,1286953.69600262,247574.035505563,1.0
10019,1286952.04441862,247663.60254564896,3.0
10020,1285457.35846509,205709.835078686,4.0
10021,1266257.74334143,239190.889512971,4.0
10022,1266258.96644543,239654.013929442,6.0
10023,1280015.23679551,229641.119583189,4.0
10024,1269022.70827226,266118.59750855,4.0
10025,1277186.06264862,205926.23424691,4.0
10026,1277305.43941675,205982.690822974,3.0
10027,1270009.60920127,227435.384796932,4.0
10028,1256118.21539505,259266.011453524,3.0
10029,1255633.99293055,259047.940669313,3.0
10030,1270317.35070559,232137.681185752,3.0
10031,1270318.39467359,232189.285729811,1.0
10032,1265740.12490889,250951.57662901297,3.0
10033,1265741.7991489,251283.965045363,4.0
10034,1276839.98661627,252641.304886743,3.0
10035,1264032.95121115,260350.969598636,3.0
10036,1268366.41099159,233350.211234987,3.0
10037,1268374.51633559,233666.19619531897,3.0
10038,1275891.1433513,251669.139829755,1.0
10039,1266042.07838121,245753.62903969,4.0
10040,1282309.94188587,178805.818347141,3.0
10041,1267818.39671902,284723.801751599,4.0
10042,1279175.92876266,173101.072869301,4.0
10043,1279167.54527465,172660.680740848,1.0
10044,1293139.03866495,184314.69976078,3.0
10045,1254187.35049707,249125.391667143,4.0
10046,1254016.0663369,249129.81848315903,3.0
10047,1277000.10700043,219808.325909123,4.0
10048,1264269.8713394,199055.06790387598,3.0
10049,1264052.45341918,199060.351039886,2.0
10050,1274170.42238954,249754.298163787,3.0
10051,1253629.77609649,237231.069286972,4.0
10052,1259993.28963901,253038.030135155,4.0
10053,1277581.39519303,212860.120654017,3.0
10054,1281706.44633324,269052.497095555,4.0
10055,1282037.97062159,269044.425287545,4.0
10056,1269561.85054481,246480.726000443,4.0
10057,1274685.56639007,209068.439242125,4.0
10058,1274999.99979839,209063.572490126,4.0
10059,1278596.70585006,247104.823473081,3.0
10060,1278909.64549838,247104.343217075,4.0
10061,1274266.90181363,259021.337725282,4.0
10062,1274938.07275832,259001.513277262,4.0
10063,1258005.86941299,203233.432580158,4.0
10064,1263741.59217085,265042.441795453,3.0
10065,1273781.94085313,227124.061596617,3.0
10066,1257496.45635647,211845.014092967,3.0
10067,1272000.73477131,205865.528006852,3.0
10068,1279943.64837945,216620.027537867,4.0
10069,1281722.71762927,273967.696908593,4.0
10070,1281727.12345327,274332.311372966,3.0
10071,1277893.89292134,179736.173484087,1.0
10072,1283937.48319954,170380.701666519,2.0
10073,1284095.4205437,170377.50678651,1.0
10074,1265081.13841222,283601.00117445,3.0
10075,1265029.38129218,284116.523094982,3.0
10076,1287515.1479712,192699.288313374,3.0
10077,1287502.72576319,192588.499449253,4.0
10078,1273481.40869282,240179.113257989,5.0
10079,1287537.75750722,185722.85310623,3.0
10080,1259958.02922298,251027.921973094,4.0
10081,1285280.67968091,241979.341611832,2.0
10082,1285759.2561294,242672.67390054502,5.0
10083,1260145.16106318,212769.066061914,1.0
10084,1260090.32490312,212770.434189916,4.0
10085,1285166.19040079,248326.813170329,3.0
10086,1287445.67302713,246305.402864262,3.0
10087,1281976.00812553,226476.887387961,3.0
10088,1262037.40106511,259384.744509652,1.0
10089,1287588.54675527,204301.660421252,5.0
10090,1271768.54693107,224362.36540179,3.0
10091,1259940.31274296,281584.214484379,2.0
10092,1293861.2284897,186557.580083072,4.0
10093,1289517.99008524,186792.796147317,3.0
10094,1286407.06029007,246457.948464423,2.0
10095,1286749.68365042,246634.794288591,3.0
10096,1275835.61720724,246600.43211256,4.0
10097,1276480.8911919,255638.542969823,3.0
10098,1262259.88580133,239059.05642484096,3.0
10099,1284406.70502402,193871.52639456102,3.0
10100,1254385.46819328,191875.904760525,3.0
10101,1254144.18812902,191888.247608542,1.0
10102,1267594.18027081,255566.038521737,4.0
10103,1274020.33176538,266377.502468809,1.0
10104,1274294.20920566,266369.28531681,3.0
10105,1256124.34301105,244434.88561435,3.0
10106,1267874.48190309,249571.778227597,3.0
10107,1266024.80023719,262877.382849231,4.0
10108,1274743.70597412,212221.03630136,5.0
10109,1269898.39940916,254188.56095233597,3.0
10110,1279061.93394655,273105.955531701,3.0
10111,1275388.92747878,261045.17420736,3.0
10112,1263615.31588273,255111.436729282,4.0
10113,1263620.82506673,255375.379129544,4.0
10114,1282751.50623833,234410.288164079,4.0
10115,1255963.54800288,211241.733132347,4.0
10116,1251039.52770984,212749.7531019,4.0
10117,1250717.11068551,212762.70356591,3.0
10118,1264460.82039559,268216.892486691,4.0
10119,1261545.50538461,239372.079785153,4.0
10120,1261554.79767261,239732.255593523,4.0
10121,1253788.94966467,235331.361125022,1.0
10122,1278005.84972146,213230.91156639197,3.0
10123,1274565.49867794,218168.302291453,4.0
10124,1271494.6518268,228953.39164649,3.0
10125,1271293.65880258,229138.247582674,1.0
10126,1272403.59096372,201057.053057924,3.0
10127,1272326.45496364,200727.430721581,3.0
10128,1279090.07167457,277746.922320455,1.0
10129,1284375.30681598,283905.959894761,1.0
10130,1284377.28972799,284208.564567074,3.0
10131,1266292.37745346,240725.50257054003,3.0
10132,1266674.11684586,240632.765930444,4.0
10133,1259206.0799102,208838.228105888,4.0
10134,1272145.12849946,250712.935028777,4.0
10135,1272421.97477174,250726.889396787,4.0
10136,1272462.60625978,197081.503933862,4.0
10137,1256563.43593951,208564.009865612,5.0
10138,1267471.67460668,199427.22988826,2.0
10139,1267454.43217465,199087.641343907,1.0
10140,1273054.24088439,243461.137197345,3.0
10141,1254826.91350573,206452.514055446,3.0
10142,1254815.01225771,206092.187655076,3.0
10143,1279654.62009116,224541.03234598003,3.0
10144,1279669.21618716,225206.404698655,3.0
10145,1279808.3812433,210297.099851385,1.0
10146,1279791.30713129,209966.617931053,3.0
10147,1281683.96607722,245450.48983939,3.0
10148,1281704.61894125,245920.004335865,4.0
10149,1259975.272295,213083.932878241,1.0
10150,1259859.15767089,213082.952910244,3.0
10151,1266209.25687738,237433.354663178,1.0
10152,1266379.04919755,237429.465895176,4.0
10153,1280352.97561187,268431.357958913,4.0
10154,1281748.24121329,217744.64072302,4.0
10155,1281890.02278143,217738.227027014,4.0
10156,1274605.91525398,230399.971103966,4.0
10157,1266246.84932542,197712.960318506,4.0
10158,1258173.85789315,255071.115641236,4.0
10159,1264758.51569189,252033.245750129,4.0
10160,1275114.6032545,230081.678431645,3.0
10161,1275200.83864659,230080.95107165,3.0
10162,1256451.26851539,194724.746171445,1.0
10163,1281777.72703733,249239.947507262,4.0
10164,1282051.56441361,249233.396979257,4.0
10165,1269254.34136049,241459.658923298,3.0
10166,1269414.66417666,241455.340075299,4.0
10167,1270290.67518556,259467.545149744,3.0
10168,1258276.40362126,258819.714109078,4.0
10169,1258282.54403727,259090.054461345,4.0
10170,1254980.42070588,216862.898450106,1.0
10171,1282606.72243017,211202.017676309,2.0
10172,1255011.33404991,212592.826893732,4.0
10173,1254992.82064189,211934.281613067,4.0
10174,1285779.93689743,279344.558546096,3.0
10175,1288523.61645223,202029.762754917,3.0
10176,1288522.10528423,201957.990914851,1.0
10177,1256006.31568293,239449.845353246,3.0
10178,1275519.66968691,245389.373871326,4.0
10179,1275799.5569192,245381.12254332,4.0
10180,1281242.53420478,253882.298104018,3.0
10181,1275867.85074328,212544.884109691,4.0
10182,1276453.94635987,205351.528390318,4.0
10183,1276727.67020015,205336.226950303,4.0
10184,1279156.97669864,220667.01384601,4.0
10185,1257500.90813246,248330.546098337,4.0
10186,1271534.54968284,243128.723501012,4.0
10187,1271548.05560285,243585.718317479,4.0
10188,1266452.92042963,239186.747496977,3.0
10189,1282059.40626961,229209.272350758,3.0
10190,1276096.03762351,223334.252632737,4.0
10191,1278716.87948219,253928.529016063,4.0
10192,1264307.34532343,280291.146899059,1.0
10193,1284988.36960061,253615.916151747,4.0
10194,1295160.69370703,185836.809202343,3.0
10195,1271751.21528305,272535.882571116,3.0
10196,1281934.75724548,245446.422639385,4.0
10197,1282787.54982236,245903.350831851,4.0
10198,1282072.23135762,193561.755066246,4.0
10199,1256623.14973156,211219.149836332,4.0
10200,1256293.27837123,211230.434316337,4.0
10201,1287088.02873877,189199.858933777,3.0
10202,1260636.84087168,239662.125161454,3.0
10203,1260459.38218349,239665.31965746,4.0
10204,1281088.31570862,227811.029725328,4.0
10205,1278220.24434568,268499.084870979,3.0
10206,1278066.37228152,268964.94970347,3.0
10207,1274194.09784555,244762.54046267303,3.0
10208,1282321.17119788,201767.116290659,4.0
10209,1263397.98001051,285315.665048212,3.0
10210,1263183.28324229,285321.716568217,1.0
10211,1285753.7453454,178470.55818679897,3.0
10212,1274052.83173342,285745.790808648,3.0
10213,1274835.29112622,285713.150808617,1.0
10214,1283539.09164713,258209.427580446,3.0
10215,1269486.29163274,270548.705417082,4.0
10216,1253778.29782465,243990.446829885,1.0
10217,1253773.23612864,244162.324142069,4.0
10218,1252327.65833516,248197.857074201,4.0
10219,1252198.50076704,248200.791794196,4.0
10220,1276279.8181037,251983.08050207802,3.0
10221,1271864.80197117,226197.285915673,4.0
10222,1273875.23922123,253011.445559129,3.0
10223,1274195.38066156,252997.73394312,3.0
10224,1283192.22649477,201548.141314432,3.0
10225,1261315.92509638,237507.862055257,3.0
10226,1262420.6660255,234057.941155717,3.0
10227,1262428.1062815,234413.952548087,4.0
10228,1248869.41225162,214287.757263467,1.0
10229,1281920.01023747,213215.718030378,4.0
10230,1287547.42745923,251380.843829453,3.0
10231,1270805.12069009,285342.753240228,3.0
10232,1271128.65880242,285336.516376227,3.0
10233,1276478.36786389,260851.180863157,1.0
10234,1284060.32057565,279268.732242018,3.0
10235,1275398.02719079,275671.367118329,4.0
10236,1275399.79787879,276552.739023238,3.0
10237,1263372.70641048,191119.14642374203,3.0
10238,1275132.66687052,224402.952217832,3.0
10239,1284393.95801601,256143.545914337,2.0
10240,1284865.94528049,256249.993530437,3.0
10241,1274148.19339751,223677.907097086,4.0
10242,1254581.59638548,252033.962934121,4.0
10243,1264484.42993161,232698.46025832,3.0
10244,1280195.1160277,215899.927249119,3.0
10245,1260804.85296784,241025.292010859,4.0
10246,1277258.78168869,253957.085048094,4.0
10247,1263168.03031427,231587.676065192,4.0
10248,1281481.13087702,247250.048305228,4.0
10249,1269659.24305691,239587.202409387,3.0
10250,1269670.40248093,240012.747817814,4.0
10251,1279325.61253881,264533.876546919,1.0
10252,1283022.9584626,286727.294105649,1.0
10253,1269093.57720034,272535.473739117,1.0
10254,1270806.27915409,272253.899210826,3.0
10255,1278610.99289007,283554.292950407,1.0
10256,1278827.0003143,283548.735830396,3.0
10257,1264144.22161126,231975.700897589,4.0
10258,1263822.14487493,232008.721505627,4.0
10259,1258866.49725387,249364.816371396,4.0
10260,1280763.82156429,249258.173875287,4.0
10261,1271747.84619506,195306.369980037,4.0
10262,1272071.04728338,195302.981884032,1.0
10263,1276079.39231148,245372.77284731,4.0
10264,1276359.21291977,245364.39063929,4.0
10265,1278608.93452208,245807.521967754,2.0
10266,1278812.05714628,245803.349039748,4.0
10267,1261254.9134483,283701.328086555,3.0
10268,1260768.25232781,283686.674518541,3.0
10269,1287182.15782686,185794.05080229,1.0
10270,1263540.89181864,191784.924600437,2.0
10271,1280159.26405966,223444.20712885298,3.0
10272,1274128.22200549,244088.473901987,4.0
10273,1274143.45362151,244763.989934683,3.0
10274,1279117.4534986,222615.217943996,4.0
10275,1279111.1047626,222437.175319821,2.0
10276,1272616.86545995,263378.976961747,1.0
10277,1276191.2923436,227928.236829445,3.0
10278,1274204.68216556,254046.739704192,4.0
10279,1277510.01119295,249976.833204016,4.0
10280,1282891.93708646,259101.27750135996,3.0
10281,1266871.54359806,234322.708003983,4.0
10282,1257106.61136407,255776.496121958,3.0
10283,1265199.24478035,201715.520578593,2.0
10284,1265154.87345231,200353.983937204,3.0
10285,1254476.28918536,191872.63410452,3.0
10286,1263044.63850614,178177.723818496,1.0
10287,1291516.5966793,183471.384495914,3.0
10288,1266278.11370945,187131.157043666,3.0
10289,1265948.39550112,187129.197747663,4.0
10290,1285549.03840119,243452.737325341,3.0
10291,1285789.54611343,243337.727021217,3.0
10292,1283646.18623924,186917.860531449,1.0
10293,1284393.690624,186104.126962617,3.0
10294,1281855.15666941,191797.506296441,3.0
10295,1274359.55358973,230825.087712407,4.0
10296,1274618.49003799,230818.7071044,4.0
10297,1257299.64803626,251728.015349805,4.0
10298,1261408.50173646,193166.21253784,2.0
10299,1278814.66636229,212265.448973402,3.0
10300,1278942.70943442,211981.493837118,4.0
10301,1278970.12831445,202032.728578925,4.0
10302,1260756.1427598,205787.350022763,2.0
10303,1265667.93150082,199027.444287851,4.0
10304,1277110.06738454,214259.007631451,3.0
10305,1277107.70655254,214140.901903316,3.0
10306,1255780.62486671,215904.19432112604,5.0
10307,1255752.94934668,215226.36065644,4.0
10308,1281706.85842925,232798.453794435,3.0
10309,1262946.77949804,193802.4166345,3.0
10310,1267730.15735894,234303.689315975,4.0
10311,1282329.63014188,275700.490062356,4.0
10312,1269092.00305633,282309.830869123,1.0
10313,1272680.94802001,180895.851245284,3.0
10314,1272879.28946021,180891.500205278,1.0
10315,1261313.11472836,281666.878036469,4.0
10316,1280307.18009181,169847.67452997,4.0
10317,1271248.53713854,270725.519049272,1.0
10318,1283349.00607893,197914.256510705,5.0
10319,1254258.58979315,252577.78629468396,3.0
10320,1288225.12685193,253078.317431197,2.0
10321,1288622.91744433,253076.264631197,3.0
10322,1260230.76554327,260601.744318902,4.0
10323,1260257.44067928,190465.37643908,2.0
10324,1259802.44189481,256967.040635183,3.0
10325,1259539.71440655,256971.236155182,3.0
10326,1258773.28912577,194559.246203274,4.0
10327,1283125.5163507,228168.12514968202,3.0
10328,1268176.78967939,227837.858077347,4.0
10329,1268393.41687962,228076.074781597,4.0
10330,1263561.45572267,247647.99697764203,3.0
10331,1255885.1968348,244461.842926368,3.0
10332,1255878.26211481,245067.427630991,3.0
10333,1257739.40010071,240395.165034205,4.0
10334,1270887.20715417,240876.133546695,4.0
10335,1264133.97393125,231562.963809162,4.0
10336,1287477.22125116,182337.680366755,3.0
10337,1274657.57560603,181726.548078135,4.0
10338,1274477.27870984,181399.478509799,3.0
10339,1269988.70865725,174576.752998814,1.0
10340,1281354.43097289,207937.75712896898,3.0
10341,1270793.46424207,232611.77078624102,3.0
10342,1270860.3892981398,232581.01853020495,5.0
10343,1277951.8104894,237810.492007568,4.0
10344,1279009.10399449,261858.95046418897,3.0
10345,1269168.06065641,198349.694975153,4.0
10346,1269424.66116868,197701.763198495,3.0
10347,1274545.36914192,217111.910738364,4.0
10348,1274506.43186188,225328.160026774,4.0
10349,1269422.60740867,227575.070237085,4.0
10350,1272307.72856362,222517.907095894,1.0
10351,1251417.02921423,211952.390861079,3.0
10352,1265495.34526065,240189.226410002,3.0
10353,1270713.972914,245397.159279332,3.0
10354,1272933.24210027,229180.753054723,4.0
10355,1256774.96502772,258717.280252963,1.0
10356,1255403.49206632,241832.306475684,4.0
10357,1284379.05875199,246936.0443369,3.0
10358,1284634.06188825,246933.772976905,4.0
10359,1269010.67512025,240450.780714259,3.0
10360,1261496.41360855,235760.859301463,4.0
10361,1278368.62130584,214415.613967597,4.0
10362,1278343.75128981,213224.256718382,3.0
10363,1276208.92255162,236788.74109451502,5.0
10364,1265744.3762369,236208.460453928,4.0
10365,1271135.63941042,223079.43912847296,6.0
10366,1264852.6195,237693.114663437,4.0
10367,1264868.70346801,238351.880360112,4.0
10368,1281516.46380505,205868.59623085,3.0
10369,1255770.07632269,206505.291847497,3.0
10370,1260235.37706326,191186.682039812,3.0
10371,1264064.82679519,285359.015064254,3.0
10372,1264065.38877919,285402.571352288,3.0
10373,1264931.46378808,186459.550770983,4.0
10374,1275028.93151042,284609.334423482,3.0
10375,1272651.05765198,227161.990364656,3.0
