Node ID,Longitude,Latitude
481,1286782.01984245,177262.075689554
482,1267402.5599186,178325.892138645
483,1266741.73022193,178290.513962612
484,1284128.65247974,179515.564331874
485,1284294.0589439,179367.969771713
486,1275109.38770249,283198.371414036
487,1275121.70687051,284223.727639094
488,1295074.32839493,182562.836142987
489,1267121.43447831,280268.323475033
490,1267785.198255,280259.525587022
491,1262913.33892201,233473.991843119
492,1262917.30577001,233648.180131301
493,1294962.68756282,186508.085107028
494,1295243.67943512,186494.57726702103
495,1283921.71654353,169768.209121883
496,1283919.93471952,169675.581409797
497,1264649.92996378,280820.336467609
498,1264656.87876379,281311.356436104
499,1277195.70501663,228634.615006164
500,1277218.07704866,229086.050782621
501,1267287.60676649,269144.023815647
502,1267733.78167894,269135.004487634
503,1279712.86405921,248610.75947462
504,1279723.95423523,249274.821811303
505,1276853.71000828,213253.478798419
506,1277089.34405652,213248.951246411
507,1256780.54537973,189273.057269856
508,1256439.03888337,189284.340725869
509,1255851.00496277,243144.259885028
510,1255685.74710661,243146.895085022
511,1262101.85040918,286961.303513885
512,1262104.93994518,287500.402842447
513,1284345.20582396,176259.884840533
514,1285007.17107263,176234.694888502
515,1276708.12888813,277501.008464202
516,1277408.12946485,277475.041616172
517,1288927.42701265,171552.286307707
518,1290000.39565374,171584.573283747
519,1258419.30262941,286518.623641431
520,1258335.17482132,286519.408729434
521,1265888.71089305,189775.082166374
522,1265721.55114888,189773.390262365
523,1276937.20850436,258610.386748865
524,1277347.38552879,258597.844476849
525,1271273.91045056,176557.272040844
526,1271922.03352323,176734.536425024
527,1285146.49030477,178860.411435202
528,1285324.22188896,178857.60369119
529,1267582.47659078,234617.031204298
530,1267688.7841109,234614.773348287
531,1285195.04307282,182860.607471287
532,1285630.87680127,182119.696558535
533,1255213.2148821203,215243.915408447
534,1254913.33590582,215254.07291247
535,1277763.52018522,216685.932561934
536,1278078.37554553,216665.651089907
537,1274853.81765424,251630.758645713
538,1275298.70815068,251615.483125702
539,1284269.33331187,241482.847531319
540,1284051.12569565,242379.337196246
541,1268590.53822382,227026.243932515
542,1268807.25924805,227264.457372755
543,1271259.15096255,224060.90402548
544,1271535.74654683,224224.612377644
545,1272508.91057983,238184.070375949
546,1272819.20523615,238177.726503938
547,1264923.37527606,247206.99652917698
548,1264679.54801181,247127.6282731
549,1267401.3787986,233985.91472365
550,1267726.01534294,233978.92125164
551,1274868.03320625,228805.854878336
552,1275190.17823058,228803.149150342
553,1263795.43626691,235272.85539695603
554,1263464.65143457,235279.347812966
555,1295062.20506693,181712.482798114
556,1295054.80647492,181218.71972560897
557,1287008.66176268,177181.962025478
558,1287004.41344267,176864.766825154
559,1286923.83942659,173249.976805449
560,1287343.63616303,173240.263909444
561,1256306.04176325,200812.851137683
562,1256089.88867502,200768.21536162504
563,1268606.11627184,187801.835508347
564,1268605.95351984,187635.203572184
565,1280968.0271965,214838.453968033
566,1280956.54495649,214363.134031549
567,1281741.87538929,235103.74352479
568,1281760.55711731,236036.65437375
569,1270502.32670578,190121.404342726
570,1270537.62385781,189764.57829436698
571,1267877.01931109,190436.520183057
572,1267904.10718311,189778.89714238
573,1257578.70326854,209945.991307035
574,1257576.40374854,209836.789130911
575,1264738.29297188,195105.826427832
576,1264458.61469959,195114.439611837
577,1285607.83520125,246509.837808475
578,1285970.26195362,246502.319792464
579,1288464.67296417,252078.093430176
580,1288604.73702832,252080.305974171
581,1256534.31721948,257119.79525932702
582,1256364.34909131,257123.15417133304
583,1281239.68511677,224737.516826168
584,1281252.54111679,225156.256474599
585,1258719.02838971,193250.571001932
586,1264828.29213996,199043.09119986
587,1264811.80855595,198383.639807194
588,1260266.3645833002,245117.468207046
589,1260213.23050325,245141.546607062
590,1275203.08370259,188776.547445357
591,1275493.8708389,188767.579253346
592,1267245.47755045,240493.965354308
593,1267896.38308711,240335.843946144
594,1266059.26698923,281584.088852391
595,1266205.85924537,281582.348372385
596,1263269.02391437,170318.038434446
597,1263262.67025037,170056.866018176
598,1259151.94615015,287296.624986231
599,1259232.42666224,287374.085146308
600,1278275.63199374,221030.702102378
601,1278269.68351373,220700.624022037
602,1270369.09732965,179160.387563497
603,1270691.65995397,179156.114923492
604,1281727.46207727,283650.9138145
605,1281885.04537344,283646.8629345
606,1267419.55627061,179189.314347535
607,1266758.42833394,179194.576747537
608,1295079.84449095,183082.814383522
609,1295737.66010761,183058.505711496
610,1283693.21369529,208113.068489149
611,1283687.82195129,207822.11533685
612,1273769.83000512,282929.763349757
613,1273945.9195413,282922.421141759
614,1280672.21778819,175736.153896004
615,1280666.33689219,175442.232551694
616,1265938.5218371,255606.07551378
617,1265947.02020511,256271.109626472
618,1280454.96364397,180051.44906841204
619,1280769.86162829,180042.741420403
620,1275564.32376696,272602.294475183
621,1275724.57311113,272602.293195188
622,1271248.29765055,257452.46879567197
623,1271593.77329889,257442.08101967
624,1278171.58956163,174453.99114269
625,1278502.97932197,174450.570214674
626,1273747.03346109,209867.885194942
627,1273421.71026076,209504.543050572
628,1266641.30257383,237122.795878857
629,1266649.06436583,237420.578791156
630,1288248.08025995,182250.291118667
631,1288354.30906005,182142.30545455203
632,1274224.5728536,282910.743701741
633,1274439.15640581,282901.700757742
634,1286965.86233863,175227.366503477
635,1287392.12985907,175218.962023467
636,1293110.88090493,183277.548271716
637,1293416.52692124,183261.452527702
638,1285043.65062466,280417.110867187
639,1284819.01427244,280771.798803553
640,1286615.68557028,206203.622151196
641,1286718.44781038,206202.124807194
642,1277872.35327333,214629.34971182
643,1277868.27717732,214424.606735617
644,1281492.60358103,282971.8610138
645,1281725.54802927,282964.120853797
646,1274138.6940695,186839.454515368
647,1273759.12856512,280611.230547383
648,1274205.56997357,280596.070483372
649,1295262.18989913,187128.893939659
650,1295523.9551474,186911.62398743597
651,1266660.30353384,174267.6217345
652,1266410.73578958,174269.902566493
653,1264765.38116391,266884.597253338
654,1264432.75517957,266894.063109338
655,1271852.78296316,235852.82077355697
656,1272160.22853148,235846.950693548
657,1272871.12837221,253435.45522356
658,1273010.55627635,253430.246199563
659,1272711.20581204,221514.629910871
660,1272873.47448421,221510.667030871
661,1275377.21362276,260313.907006606
662,1275375.74904677,260645.291198939
663,1273548.29074089,254859.931705013
664,1274211.72152558,254840.366072997
665,1278199.49733765,246301.03870426104
